"","species","temp","prec","pet","aridity","lon","lat"
"1733","Securidaca paniculata Rich.",259,3103,1573,20945,-51.8,3.91
"1734","Securidaca paniculata Rich.",246,2884,1607,17938,-64.21666,5.33333
"1735","Securidaca paniculata Rich.",244,2694,1605,17991,-64.18333,4.86666
"1736","Securidaca paniculata Rich.",242,2692,1205,24645,-75.833333,-2.5
"1737","Securidaca paniculata Rich.",260,2135,1492,13390,-60.98333,1.03333
"1738","Securidaca paniculata Rich.",255,2260,1244,18056,-63.298545,-8.862474
"1739","Securidaca paniculata Rich.",249,2475,1202,19958,-73.65,-7.48333
"1740","Securidaca paniculata Rich.",264,2402,1490,16312,-51.0670524556655,-0.369966872567232
"1741","Securidaca paniculata Rich.",245,3894,1214,25617,-69.84,-1.18
"1742","Securidaca paniculata Rich.",245,2129,1556,16167,-74.96666,5.9
"1743","Securidaca paniculata Rich.",255,2230,1233,18448,-63.5725,-7.4917
"1744","Securidaca paniculata Rich.",227,1427,1478,14634,-61.12,4.55
"1745","Securidaca paniculata Rich.",243,1846,1416,14503,-54.433333,-1.45
"1746","Securidaca paniculata Rich.",248,2006,1523,14384,-54.43333,0.91666
"1747","Securidaca paniculata Rich.",264,2587,1475,14652,-55.53,-1.58
"1748","Securidaca paniculata Rich.",243,2607,1471,16321,-55.16572,-0.220997
"1749","Securidaca paniculata Rich.",264,2275,1451,14805,-49.35,-4.016667
"1750","Securidaca paniculata Rich.",259,2504,1441,17187,-56.448998,-1.694263
"1751","Securidaca paniculata Rich.",231,1092,1663,9259,-62.21,8.16
"1752","Securidaca paniculata Rich.",257,2890,1592,18802,-52.7,4.03
"1753","Securidaca paniculata Rich.",263,1852,1482,13779,-45.75,-2.916667
"1754","Securidaca paniculata Rich.",247,3169,1179,25640,-71.81666,-3.16666
"1755","Securidaca paniculata Rich.",260,2079,1736,11405,-61.1,9.16666
"1756","Securidaca paniculata Rich.",255,1987,1601,16692,-52.71,3.01
"1757","Securidaca paniculata Rich.",258,2356,1593,16074,-53.96,3.65
"1758","Securidaca paniculata Rich.",256,2246,1347,18683,-60.029168,-1.980996
"1759","Securidaca paniculata Rich.",246,3292,1177,29109,-73.75,-2.66666
"1760","Securidaca paniculata Rich.",251,2191,1180,17759,-72.58,-7.62
"1761","Securidaca paniculata Rich.",265,2026,1454,15737,-52.437985,-0.911398
"1762","Securidaca paniculata Rich.",265,1766,1562,10921,-61.01841,2.147153
"1763","Securidaca paniculata Rich.",243,1350,1677,9287,-61.73,8.06
"1764","Securidaca paniculata Rich.",258,2280,1622,14614,-54.55,3.1
"1765","Securidaca paniculata Rich.",257,2084,1658,13846,-55.45,3.333333
"1766","Securidaca paniculata Rich.",249,2281,1646,13132,-56.5,3.51
"1767","Securidaca paniculata Rich.",259,3105,1572,17184,-51.25,2.42
"1768","Securidaca paniculata Rich.",255,2021,1543,15574,-52.000485,0.897731
"1769","Securidaca paniculata Rich.",243,3638,1228,24412,-70.6667,-0.5
"1770","Securidaca paniculata Rich.",266,2199,1348,16790,-60.0262053899244,-3.1053211279086
"1771","Securidaca paniculata Rich.",266,1900,1326,15496,-59.5950811173305,-4.39119792421248
"1772","Securidaca paniculata Rich.",250,2138,1178,19584,-70.25,-7.5
"1773","Securidaca paniculata Rich.",267,2274,1464,16276,-48.1971721293438,-1.96418372040446
"1774","Securidaca paniculata Rich.",246,3324,1228,27968,-68.512137,0.225176
"1775","Securidaca paniculata Rich.",241,2915,1313,22538,-70.779444,1.155
"1776","Securidaca pendula Bonpl. ex Steud.",255,2440,1625,14338,-69.810258,6.117106
"1777","Securidaca pendula Bonpl. ex Steud.",254,3021,1628,15145,-67.66666,5.66666
"1778","Securidaca pendula Bonpl. ex Steud.",269,2217,1761,11278,-67.15,6.6
"1779","Securidaca pendula Bonpl. ex Steud.",274,1619,1835,8378,-66.41666,7.63333
"1780","Securidaca pendula Bonpl. ex Steud.",254,2686,1633,14867,-68.53333,5.53333
"1781","Securidaca pendula Bonpl. ex Steud.",260,2368,1685,13309,-68.3,6.21666
"1782","Securidaca pendula Bonpl. ex Steud.",259,2429,1647,13334,-68.75,6.16666
"1783","Securidaca pendula Bonpl. ex Steud.",268,1738,1748,12509,-67.816667,6.966667
"1784","Securidaca planchoniana Killip & Dugand",214,1601,1482,11666,-76.115833,4.586111
"1785","Securidaca planchoniana Killip & Dugand",258,1091,1636,12817,-74.6535,4.348944
"1786","Securidaca planchoniana Killip & Dugand",234,3697,1490,17157,-72.75,2.31
"1787","Securidaca planchoniana Killip & Dugand",214,1074,1641,6103,-68.166667,10.283333
"1788","Securidaca planchoniana Killip & Dugand",255,838,1782,6564,-68.217,10.375
"1789","Securidaca planchoniana Killip & Dugand",219,2475,1574,10314,-74.01666,11.08333
"1790","Securidaca planchoniana Killip & Dugand",237,2157,1462,17067,-74.28361,3.23388
"1791","Securidaca planchoniana Killip & Dugand",222,2505,1404,18813,-74.29,3.31
"1792","Securidaca planchoniana Killip & Dugand",216,1551,1504,10427,-76.1689,4.0283
"1793","Securidaca planchoniana Killip & Dugand",276,875,1801,4536,-70.92,10.42
"1794","Securidaca planchoniana Killip & Dugand",246,987,1725,6526,-72.41666,10.925
"1795","Securidaca prancei Wurdack",234,2837,1587,18940,-64.11,4.45
"1796","Securidaca prancei Wurdack",252,1478,1417,11334,-63.58,-12.08
"1797","Securidaca prancei Wurdack",247,3000,1286,24240,-67.53333,0.6
"1798","Securidaca prancei Wurdack",246,3360,1400,23171,-66.4,2.03333
"1799","Securidaca prancei Wurdack",256,2170,1237,17798,-63.00085,-7.000533
"1800","Securidaca prancei Wurdack",256,2247,1235,17933,-63.1433,-7.085
"1801","Securidaca prancei Wurdack",248,2950,1377,21935,-66.41,1.16
"1802","Securidaca prancei Wurdack",256,2172,1237,18436,-63.523464,-7.493239
"1803","Securidaca prancei Wurdack",253,1658,1420,12408,-65.422778,-10.891111
"1804","Securidaca prancei Wurdack",260,2404,1288,19154,-61.29,-4.7086
"1805","Securidaca prancei Wurdack",255,1740,1318,12819,-65.298303,-9.773189
"1806","Securidaca prancei Wurdack",255,1721,1321,12829,-65.280094,-9.798918
"1807","Securidaca purpurea Linden & Planch.",158,2088,1413,15499,-75.613611,6.075833
"1808","Securidaca purpurea Linden & Planch.",139,1813,1093,15908,-75.38,2.37
"1809","Securidaca pyramidalis Sprague",224,2221,1497,11885,-60.65,5.583333
"1810","Securidaca pyramidalis Sprague",231,1916,1531,13849,-60.283333,5.7
"1811","Securidaca retusa Benth.",229,3526,1224,25075,-70.94394,0.12867
"1812","Securidaca retusa Benth.",228,2549,1489,14712,-59.65808,5.02428
"1813","Securidaca retusa Benth.",239,3414,1238,25283,-70.42,0.39
"1814","Securidaca retusa Benth.",NA,NA,1647,13288,-52.73,5.25
"1815","Securidaca retusa Benth.",244,3339,1442,22919,-67.40833,3.23833
"1816","Securidaca retusa Benth.",250,2305,1180,18844,-72.95,-7.6
"1817","Securidaca retusa Benth.",245,3601,1217,24201,-71.07,-1.1
"1818","Securidaca retusa Benth.",265,2240,1324,18253,-59.995308,-3.067324
"1819","Securidaca retusa Benth.",244,3185,1243,21892,-72.34,-0.61
"1820","Securidaca retusa Benth.",255,2224,1353,18490,-60.086031,-1.859581
"1821","Securidaca retusa Benth.",251,2007,1142,19189,-72.6719457772061,-7.63456502159404
"1822","Securidaca retusa Benth.",255,4619,1513,20473,-52.11666,4.54166
"1823","Securidaca retusa Benth.",264,2092,1475,13859,-49.673567,-4.171518
"1824","Securidaca retusa Benth.",256,3090,1268,22534,-64.83333,-3.21666
"1825","Securidaca retusa Benth.",217,3895,1378,20189,-65.8,1.53
"1826","Securidaca retusa Benth.",263,2419,1356,16509,-58.806252,-3.038526
"1827","Securidaca retusa Benth.",243,3543,1384,24998,-67.55,2.71
"1828","Securidaca retusa Benth.",245,3202,1357,24786,-67.06,1.93
"1829","Securidaca retusa Benth.",266,2760,1460,19275,-48.44475,-1.438098
"1830","Securidaca retusa Benth.",241,2915,1313,22538,-70.779444,1.155
"1831","Securidaca retusa Benth.",243,2969,1451,19598,-73.916667,3.283333
"1832","Securidaca rivinifolia A.St.-Hil.",237,1382,1558,8912,-53.734722,-22.921944
"1833","Securidaca rivinifolia A.St.-Hil.",247,2102,1327,14665,-58.584722,-8.968611
"1834","Securidaca rivinifolia A.St.-Hil.",223,1535,1595,10183,-47.808889,-14.156389
"1835","Securidaca rivinifolia A.St.-Hil.",228,2020,1357,14005,-50.175,-6.13
"1836","Securidaca rivinifolia A.St.-Hil.",252,1440,1466,12982,-55.563333,-10.960556
"1837","Securidaca rivinifolia A.St.-Hil.",240,3074,1308,22234,-71.18,0.95
"1838","Securidaca rivinifolia A.St.-Hil.",237,1220,1705,8020,-46.289667,-13.61225
"1839","Securidaca rivinifolia A.St.-Hil.",248,2059,1350,14507,-57.879419,-9.076258
"1840","Securidaca rivinifolia A.St.-Hil.",249,1294,1382,8962,-40.0847,-19.7936
"1841","Securidaca rivinifolia A.St.-Hil.",241,1858,1611,9322,-51.228056,-18.8125
"1842","Securidaca rivinifolia A.St.-Hil.",254,2066,1403,14276,-57.041667,-9.113889
"1843","Securidaca rivinifolia A.St.-Hil.",251,1926,1491,14767,-55.916944,-9.654722
"1844","Securidaca rivinifolia A.St.-Hil.",224,1768,1573,10011,-52.862778,-18.666944
"1845","Securidaca rivinifolia A.St.-Hil.",210,1576,1421,9529,-47.923889,-22.216111
"1846","Securidaca rivinifolia A.St.-Hil.",261,2137,1475,18322,-57.041131,-1.054733
"1847","Securidaca rivinifolia A.St.-Hil.",267,2339,1340,17029,-59.85,-3.05
"1848","Securidaca rivinifolia A.St.-Hil.",255,1900,1629,11546,-56.7833,2.33333
"1849","Securidaca rivinifolia A.St.-Hil.",263,2453,1329,17438,-59.96666,-2.88333
"1850","Securidaca rivinifolia A.St.-Hil.",235,1619,1603,9653,-48.436389,-14.372778
"1851","Securidaca rivinifolia A.St.-Hil.",254,1725,1301,13346,-67.1872503152684,-10.3391324455875
"1852","Securidaca rivinifolia A.St.-Hil.",244,1357,1650,7357,-51.566667,-20.783333
"1853","Securidaca rivinifolia A.St.-Hil.",227,1418,1558,8798,-48.3202143848401,-21.2538220183561
"1854","Securidaca rivinifolia A.St.-Hil.",251,1996,1175,18050,-72.733333,-7.633333
"1855","Securidaca rivinifolia A.St.-Hil.",255,1889,1615,12510,-57.343333,3.37
"1856","Securidaca rivinifolia A.St.-Hil.",250,2916,1225,24065,-70.25,-3.75
"1857","Securidaca rivinifolia A.St.-Hil.",245,3144,1228,22790,-71.87,-0.79
"1858","Securidaca rivinifolia A.St.-Hil.",243,3518,1319,20049,-74.23333,1.15
"1859","Securidaca rivinifolia A.St.-Hil.",249,2911,1152,23113,-73.471944,-3.940833
"1860","Securidaca rivinifolia A.St.-Hil.",215,1219,1392,12851,-78.63333,-4.2
"1861","Securidaca rivinifolia A.St.-Hil.",223,1332,1602,8826,-46.766667,-15.133333
"1862","Securidaca rivinifolia A.St.-Hil.",247,3907,1222,24507,-70.71,-1.42
"1863","Securidaca rivinifolia A.St.-Hil.",256,2162,1425,15745,-59.520344,-0.944722
"1864","Securidaca rivinifolia A.St.-Hil.",252,2523,1468,16837,-57.583333,-0.966667
"1865","Securidaca rivinifolia A.St.-Hil.",257,2220,1415,16131,-63.366667,0.7
"1866","Securidaca rivinifolia A.St.-Hil.",227,1207,1319,13778,-78.56666,-3.45
"1867","Securidaca rivinifolia A.St.-Hil.",242,3382,1241,22024,-72.29,-0.52
"1868","Securidaca rivinifolia A.St.-Hil.",258,1947,1347,16802,-56.18333,-5.05
"1869","Securidaca rivinifolia A.St.-Hil.",238,1051,1565,6106,-43.58333,-16.5
"1870","Securidaca rivinifolia A.St.-Hil.",259,1530,1567,9984,-52.32,-14.92
"1871","Securidaca rivinifolia A.St.-Hil.",238,3380,1207,27233,-75.88333,-0.16666
"1872","Securidaca rivinifolia A.St.-Hil.",247,2150,1483,16053,-55.14243,-0.229505
"1873","Securidaca rivinifolia A.St.-Hil.",223,1519,1515,10347,-47.9503,-16.2525
"1874","Securidaca rivinifolia A.St.-Hil.",250,2949,1160,24124,-73.33333,-3.66666
"1875","Securidaca rivinifolia A.St.-Hil.",241,2040,1464,11903,-54.25,-13.5
"1876","Securidaca rivinifolia A.St.-Hil.",263,2049,1404,15265,-58.726988,-2.306591
"1877","Securidaca rivinifolia A.St.-Hil.",239,1603,1623,10332,-49.916667,-16.7
"1878","Securidaca rivinifolia A.St.-Hil.",222,1638,1547,10010,-48.341339,-16.177336
"1879","Securidaca rivinifolia A.St.-Hil.",238,1476,1449,14166,-78.320833,-5.118889
"1880","Securidaca rivinifolia A.St.-Hil.",253,2647,1214,21538,-69.0061,-3.465
"1881","Securidaca rivinifolia A.St.-Hil.",241,2870,1312,23184,-70.88,1.28
"1882","Securidaca rivinifolia A.St.-Hil.",243,1222,1336,9098,-42.6,-19.76666
"1883","Securidaca rivinifolia A.St.-Hil.",222,1215,1411,9059,-48.416667,-22.75
"1884","Securidaca rivinifolia A.St.-Hil.",257,1476,1563,9928,-51.766667,-12.816667
"1885","Securidaca rivinifolia A.St.-Hil.",255,1714,1301,13571,-64.972283,-9.645531
"1886","Securidaca rivinifolia A.St.-Hil.",255,1740,1318,12819,-65.298303,-9.773189
"1887","Securidaca rivinifolia A.St.-Hil.",263,2288,1399,17196,-56.7460052541782,-2.17474641000592
"1888","Securidaca rivinifolia A.St.-Hil.",245,2541,1203,22136,-73.192213,-1.765636
"1889","Securidaca rivinifolia A.St.-Hil.",266,2528,1358,16456,-54.700922,-2.450628
"1890","Securidaca savannarum Wurdack",249,3013,1498,21719,-66.8606,3.66365
"1891","Securidaca scandens Jacq.",230,1394,1548,10865,-73.20931,7.25025
"1892","Securidaca scandens Jacq.",250,1712,1776,8768,-73.272711,9.517194
"1893","Securidaca scandens Jacq.",243,1346,1683,8609,-62.33,7.95
"1894","Securidaca scandens Jacq.",257,1482,1841,7788,-63.08,7.61
"1895","Securidaca scandens Jacq.",256,1168,1987,7169,-73.133333,10.366667
"1896","Securidaca scandens Jacq.",265,1372,1834,6917,-75.407072,10.333708
"1897","Securidaca scandens Jacq.",272,1120,1875,8245,-74.847847,9.691906
"1898","Securidaca scandens Jacq.",272,1227,2062,4048,-74.2,11.266667
"1899","Securidaca scandens Jacq.",274,979,1960,5264,-72.21666,10.93333
"1900","Securidaca scandens Jacq.",258,1048,1713,5737,-66.8856,10.1583
"1901","Securidaca scandens Jacq.",270,1056,1920,5570,-72.275,10.967
"1902","Securidaca scandens Jacq.",266,812,1868,5875,-64.43,9.57
"1903","Securidaca scandens Jacq.",272,1015,1816,6396,-63.54,8.12
"1904","Securidaca scandens Jacq.",238,2924,1552,17552,-74.85916,5.944
"1905","Securidaca schlimii Planch. & Linden ex Triana & Planch.",248,1703,1756,8712,-75.18333,9.86666
"1906","Securidaca schlimii Planch. & Linden ex Triana & Planch.",204,1302,1408,13790,-73.35,8.23333
"1907","Securidaca speciosa Wurdack",195,2236,1492,13357,-61.41,5.66
"1908","Securidaca spinifex Sandwith",256,3246,1556,21041,-52.279972,4.589278
"1909","Securidaca spinifex Sandwith",249,2516,1622,12276,-58.5,5.33
"1910","Securidaca spinifex Sandwith",250,2971,1601,13615,-58.75,5.25
"1911","Securidaca spinifex Sandwith",249,2220,1581,17024,-53.2,3.61
"1912","Securidaca spinifex Sandwith",258,2302,1529,15373,-51.86666,0.53333
"1913","Securidaca spinifex Sandwith",266,2716,1491,18252,-49.732661,-0.79983
"1914","Securidaca spinifex Sandwith",215,3045,1534,13304,-56.53,3.68
"1915","Securidaca sylvestris Schltdl.",267,1244,1948,7822,-85.466667,11.966667
"1916","Securidaca sylvestris Schltdl.",237,864,1811,5565,-86.585028,13.651528
"1917","Securidaca sylvestris Schltdl.",240,1572,1876,8431,-98.68322,16.80948
"1918","Securidaca sylvestris Schltdl.",254,1888,1960,8650,-85.57972,10.87388
"1919","Securidaca sylvestris Schltdl.",257,1618,2024,8335,-85.66,10.83
"1920","Securidaca sylvestris Schltdl.",278,996,2030,5525,-96.162667,15.731694
"1921","Securidaca sylvestris Schltdl.",258,1121,1878,5441,-94.99722,16.65555
"1922","Securidaca sylvestris Schltdl.",262,929,1922,5758,-102.285711823011,18.1083205903083
"1923","Securidaca sylvestris Schltdl.",225,2231,1681,13731,-88.98333,16.71666
"1924","Securidaca sylvestris Schltdl.",264,2248,1873,12135,-84.53,9.88
"1925","Securidaca sylvestris Schltdl.",256,3451,1646,21226,-88.93,16.17
"1926","Securidaca sylvestris Schltdl.",186,1395,1643,7916,-91.968056,16.227222
"1927","Securidaca sylvestris Schltdl.",204,1165,1652,7725,-92.891667,16.995
"1928","Securidaca sylvestris Schltdl.",219,1180,1759,6752,-104.913056,21.305278
"1929","Securidaca sylvestris Schltdl.",181,1732,1572,9797,-92.47,16.87
"1930","Securidaca sylvestris Schltdl.",254,1547,1876,8048,-105.16666,21.5
"1931","Securidaca sylvestris Schltdl.",212,927,1832,4391,-99.500833,17.551389
"1932","Securidaca sylvestris Schltdl.",263,1104,1867,5848,-89.829167,20.183611
"1933","Securidaca sylvestris Schltdl.",258,1812,2029,7974,-86.883333,12.616667
"1934","Securidaca sylvestris Schltdl.",262,1027,1839,6093,-100.412222,17.247778
"1935","Securidaca sylvestris Schltdl.",219,858,1813,5718,-102.788333,18.735
"1936","Securidaca sylvestris Schltdl.",207,2408,1595,13031,-96.922222,18.519444
"1937","Securidaca sylvestris Schltdl.",271,1222,2057,6445,-86.48333,12.06666
"1938","Securidaca sylvestris Schltdl.",205,1595,1887,7381,-100.294722,17.394444
"1939","Securidaca sylvestris Schltdl.",230,1593,1790,8814,-85.558611,15.082778
"1940","Securidaca sylvestris Schltdl.",270,1186,2209,7096,-94.102222,16.248889
"1941","Securidaca sylvestris Schltdl.",258,3093,1602,17020,-83.833333,14.5
"1942","Securidaca sylvestris Schltdl.",270,1184,1941,5273,-101.591389,17.708889
"1943","Securidaca sylvestris Schltdl.",260,1830,1859,9488,-91.166667,17.6675
"1944","Securidaca sylvestris Schltdl.",235,860,1834,4463,-86.976667,14.011389
"1945","Securidaca sylvestris Schltdl.",232,1124,1836,9434,-104.338889,19.438333
"1946","Securidaca sylvestris Schltdl.",185,1196,1568,10734,-98.33333,20.43333
"1947","Securidaca sylvestris Schltdl.",156,1239,1602,6851,-99.94,18.92
"1948","Securidaca sylvestris Schltdl.",262,1538,1714,9862,-88.313056,17.878333
"1949","Securidaca sylvestris Schltdl.",160,592,1725,4352,-98.46666,19.31666
"1950","Securidaca sylvestris Schltdl.",178,1500,1422,11827,-96.92,19.534444
"1951","Securidaca tenuifolia Chodat",219,1466,1564,15683,-75.703,6.45675
"1952","Securidaca tenuifolia Chodat",239,1736,1585,14593,-75.809806,5.996889
"1953","Securidaca tenuifolia Chodat",272,1379,1879,7634,-75.63663,9.74723
"1954","Securidaca tenuifolia Chodat",194,2111,1515,15029,-73.35,6.15
"1955","Securidaca tenuifolia Chodat",239,1508,1695,8010,-62.63,8.05
"1956","Securidaca tenuifolia Chodat",213,1665,1450,8889,-72.41666,7.7
"1957","Securidaca tenuifolia Chodat",257,1273,1808,7496,-62.93,7.65
"1958","Securidaca tenuifolia Chodat",263,1252,1853,7030,-66.01666,10.08333
"1959","Securidaca tenuifolia Chodat",268,1976,1723,12547,-79.515833,8.983056
"1960","Securidaca tenuifolia Chodat",268,1945,1731,13893,-79.48583,9.00722
"1961","Securidaca tenuifolia Chodat",237,3112,1609,17642,-79.654167,9.395833
"1962","Securidaca tenuifolia Chodat",262,2097,1719,20069,-81.64055,8.05666
"1963","Securidaca tomentosa A.St.-Hil.",205,813,1396,5335,-40.785278,-14.833333
"1964","Securidaca tomentosa A.St.-Hil.",212,801,1578,5138,-41.8114683539125,-13.582879880292
"1965","Securidaca tomentosa A.St.-Hil.",219,725,1521,5540,-42.398611,-15.103611
"1966","Securidaca tomentosa A.St.-Hil.",246,761,1613,6533,-41.333333,-12.7
"1967","Securidaca tomentosa A.St.-Hil.",218,826,1486,5557,-40.992778,-11.625278
"1968","Securidaca tomentosa A.St.-Hil.",208,910,1545,5750,-42.808333,-15.199444
"1969","Securidaca tomentosa A.St.-Hil.",202,1053,1540,6408,-41.721944,-13.285278
"1970","Securidaca tomentosa A.St.-Hil.",215,1110,1585,5709,-42.505278,-14.088611
"1971","Securidaca tomentosa A.St.-Hil.",211,969,1428,5964,-41.771667,-16.005833
"1972","Securidaca trianae Killip & Dugand",137,2079,1056,20410,-76.351389,1.795556
"1973","Securidaca trianae Killip & Dugand",138,1968,1347,12766,-73.833333,10.916667
"1974","Securidaca trianae Killip & Dugand",200,1099,1506,6009,-70.05,9.83
"1975","Securidaca trianae Killip & Dugand",196,4479,1037,31973,-78.071,-1.404
"1976","Securidaca trianae Killip & Dugand",223,2513,1416,13939,-72.21666,7.6
"1977","Securidaca trianae Killip & Dugand",256,842,1650,5519,-70.666667,10.416667
"1978","Securidaca trianae Killip & Dugand",180,3614,1215,15857,-78.21666,1.03333
"1979","Securidaca trianae Killip & Dugand",182,1044,1366,12323,-74.375512,4.304739
"1980","Securidaca uniflora Oort",228,3972,1312,24542,-75.88,1.45
"1981","Securidaca uniflora Oort",244,3140,1245,22364,-72.12,-0.08
"1982","Securidaca uniflora Oort",257,1690,1588,12056,-58.1292,3.35931
"1983","Securidaca uniflora Oort",264,2372,1316,18599,-59.955906,-3.075656
"1984","Securidaca uniflora Oort",261,1689,1577,10221,-59.4833,3.38333
"1985","Securidaca uniflora Oort",262,1457,1612,9172,-59.5,2.83
"1986","Securidaca uniflora Oort",252,3095,1586,19460,-52.7,4.05
"1987","Securidaca uniflora Oort",249,2220,1581,17024,-53.2,3.61
