"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"539","Passiflora misera Kunth","142","5.694934","0.009554","0.000802","1e-06","Passiflora misera Kunth","142","7.350333","0.373176","0.031316","0.001035","Passiflora misera Kunth","140","7.329992","0.125504","0.010607","8.7e-05","Passiflora misera Kunth","140","9.237486","0.429735","0.036319","0.001146"
"540","Passiflora mollis Kunth","10","5.674118","0.021147","0.006687","8e-06","Passiflora mollis Kunth","10","7.32014","0.352976","0.111621","0.014703","Passiflora mollis Kunth","10","7.260338","0.200729","0.063476","0.001223","Passiflora mollis Kunth","10","9.228676","0.433382","0.137047","0.016049"
"541","Passiflora morifolia Mast.","36","5.683135","0.014737","0.002456","2e-06","Passiflora morifolia Mast.","36","6.943308","0.377235","0.062872","0.004084","Passiflora morifolia Mast.","36","7.384251","0.094996","0.015833","0.00034","Passiflora morifolia Mast.","36","8.83843","0.42777","0.071295","0.004458"
"542","Passiflora mucronata Lam.","20","5.691384","0.010892","0.002436","4e-06","Passiflora mucronata Lam.","20","7.263704","0.308719","0.069032","0.007352","Passiflora mucronata Lam.","19","7.246622","0.087365","0.020043","0.000644","Passiflora mucronata Lam.","19","9.146724","0.280683","0.064393","0.008447"
"543","Passiflora mucugeana T.S.Nunes & L.P.Queiroz","1","5.674182",NA,NA,"8e-05","Passiflora mucugeana T.S.Nunes & L.P.Queiroz","1","6.982863",NA,NA,"0.147033","Passiflora mucugeana T.S.Nunes & L.P.Queiroz","1","7.250636",NA,NA,"0.012234","Passiflora mucugeana T.S.Nunes & L.P.Queiroz","1","8.952347",NA,NA,"0.160492"
"544","Passiflora multiflora L.","7","5.698305","0.004898","0.001851","1.1e-05","Passiflora multiflora L.","7","7.138721","0.267237","0.101006","0.021005","Passiflora multiflora L.","7","7.507381","0.05438","0.020554","0.001748","Passiflora multiflora L.","7","8.903949","0.390703","0.147672","0.022927"
"545","Passiflora murucuja L.","1","5.701613",NA,NA,"8e-05","Passiflora murucuja L.","1","7.565275",NA,NA,"0.147033","Passiflora murucuja L.","1","7.508239",NA,NA,"0.012234","Passiflora murucuja L.","1","9.151969",NA,NA,"0.160492"
"546","Passiflora nelsonii Mast. & Rose","5","5.681288","0.004976","0.002225","1.6e-05","Passiflora nelsonii Mast. & Rose","5","8.031192","0.157995","0.070658","0.029407","Passiflora nelsonii Mast. & Rose","5","7.388943","0.02502","0.011189","0.002447","Passiflora nelsonii Mast. & Rose","5","9.734191","0.198648","0.088838","0.032098"
"547","Passiflora nephrodes Mast.","7","5.672907","0.015058","0.005691","1.1e-05","Passiflora nephrodes Mast.","7","6.679611","0.433274","0.163762","0.021005","Passiflora nephrodes Mast.","7","7.361882","0.062731","0.02371","0.001748","Passiflora nephrodes Mast.","7","8.623733","0.522208","0.197376","0.022927"
"548","Passiflora nigradenia Rusby","9","5.693828","0.008844","0.002948","9e-06","Passiflora nigradenia Rusby","9","7.565483","0.296309","0.09877","0.016337","Passiflora nigradenia Rusby","9","7.318991","0.081915","0.027305","0.001359","Passiflora nigradenia Rusby","9","9.412433","0.339162","0.113054","0.017832"
"549","Passiflora nipensis Britton","1","5.690866",NA,NA,"8e-05","Passiflora nipensis Britton","1","7.484369",NA,NA,"0.147033","Passiflora nipensis Britton","1","7.41216",NA,NA,"0.012234","Passiflora nipensis Britton","1","9.117457",NA,NA,"0.160492"
"550","Passiflora nitida Kunth","157","5.696496","0.007468","0.000596","1e-06","Passiflora nitida Kunth","157","7.766907","0.381344","0.030435","0.000937","Passiflora nitida Kunth","157","7.258671","0.112929","0.009013","7.8e-05","Passiflora nitida Kunth","157","9.71498","0.410573","0.032767","0.001022"
"551","Passiflora nuriensis Steyerm.","1","5.691541",NA,NA,"8e-05","Passiflora nuriensis Steyerm.","1","7.206377",NA,NA,"0.147033","Passiflora nuriensis Steyerm.","1","7.407924",NA,NA,"0.012234","Passiflora nuriensis Steyerm.","1","9.252633",NA,NA,"0.160492"
"552","Passiflora obovata Killip ex Standl. & Record","1","5.702949",NA,NA,"8e-05","Passiflora obovata Killip ex Standl. & Record","1","6.778785",NA,NA,"0.147033","Passiflora obovata Killip ex Standl. & Record","1","7.602401",NA,NA,"0.012234","Passiflora obovata Killip ex Standl. & Record","1","8.28223",NA,NA,"0.160492"
"553","Passiflora odontophylla Harms ex Glaz.","5","5.687512","0.009957","0.004453","1.6e-05","Passiflora odontophylla Harms ex Glaz.","5","7.27958","0.194288","0.086888","0.029407","Passiflora odontophylla Harms ex Glaz.","5","7.18657","0.095926","0.042899","0.002447","Passiflora odontophylla Harms ex Glaz.","5","9.265603","0.101495","0.04539","0.032098"
"554","Passiflora oerstedii Mast.","48","5.687801","0.012598","0.001818","2e-06","Passiflora oerstedii Mast.","48","7.770444","0.45463","0.06562","0.003063","Passiflora oerstedii Mast.","47","7.303248","0.161374","0.023539","0.00026","Passiflora oerstedii Mast.","47","9.672215","0.515363","0.075173","0.003415"
"555","Passiflora orbiculata Cav.","1","5.661744",NA,NA,"8e-05","Passiflora orbiculata Cav.","1","7.221105",NA,NA,"0.147033","Passiflora orbiculata Cav.","1","7.282761",NA,NA,"0.012234","Passiflora orbiculata Cav.","1","9.332646",NA,NA,"0.160492"
"556","Passiflora ovalis Vell.","13","5.692962","0.008347","0.002315","6e-06","Passiflora ovalis Vell.","13","7.324407","0.256857","0.071239","0.01131","Passiflora ovalis Vell.","13","7.260529","0.075458","0.020928","0.000941","Passiflora ovalis Vell.","13","9.224136","0.194739","0.054011","0.012346"
"557","Passiflora pacifica L.K.Escobar","4","5.677137","0.018642","0.009321","2e-05","Passiflora pacifica L.K.Escobar","4","8.206979","0.45722","0.22861","0.036758","Passiflora pacifica L.K.Escobar","4","7.138644","0.076057","0.038028","0.003059","Passiflora pacifica L.K.Escobar","4","9.998055","0.615258","0.307629","0.040123"
"558","Passiflora palenquensis Holm-Niels. & Lawesson","9","5.696429","0.005064","0.001688","9e-06","Passiflora palenquensis Holm-Niels. & Lawesson","9","8.285692","0.656434","0.218811","0.016337","Passiflora palenquensis Holm-Niels. & Lawesson","9","7.156997","0.147125","0.049042","0.001359","Passiflora palenquensis Holm-Niels. & Lawesson","9","10.258329","0.397064","0.132355","0.017832"
"559","Passiflora pallens Poepp. ex Mast.","1","5.699607",NA,NA,"8e-05","Passiflora pallens Poepp. ex Mast.","1","7.307873",NA,NA,"0.147033","Passiflora pallens Poepp. ex Mast.","1","7.556951",NA,NA,"0.012234","Passiflora pallens Poepp. ex Mast.","1","8.756368",NA,NA,"0.160492"
"560","Passiflora pallida L.","30","5.69875","0.004232","0.000773","3e-06","Passiflora pallida L.","30","7.257896","0.474829","0.086692","0.004901","Passiflora pallida L.","27","7.375427","0.175748","0.033823","0.000453","Passiflora pallida L.","27","9.034012","0.606879","0.116794","0.005944"
"561","Passiflora panamensis Killip","1","5.696254",NA,NA,"8e-05","Passiflora panamensis Killip","1","7.562162",NA,NA,"0.147033","Passiflora panamensis Killip","1","7.383368",NA,NA,"0.012234","Passiflora panamensis Killip","1","9.752839",NA,NA,"0.160492"
"562","Passiflora pavonis Mast.","12","5.673708","0.014856","0.004289","7e-06","Passiflora pavonis Mast.","12","7.020516","0.315262","0.091008","0.012253","Passiflora pavonis Mast.","12","7.460415","0.091829","0.026509","0.00102","Passiflora pavonis Mast.","12","8.69345","0.284507","0.08213","0.013374"
"563","Passiflora pedata L.","16","5.698995","0.003413","0.000853","5e-06","Passiflora pedata L.","16","7.388665","0.272006","0.068002","0.00919","Passiflora pedata L.","16","7.409105","0.135575","0.033894","0.000765","Passiflora pedata L.","16","9.248696","0.297353","0.074338","0.010031"
"564","Passiflora peduncularis Cav.","7","5.650195","0.004927","0.001862","1.1e-05","Passiflora peduncularis Cav.","7","6.038668","0.218927","0.082747","0.021005","Passiflora peduncularis Cav.","7","7.26474","0.087747","0.033165","0.001748","Passiflora peduncularis Cav.","7","8.042299","0.3166","0.119664","0.022927"
"565","Passiflora pennellii Killip","2","5.675894","0.003393","0.002399","4e-05","Passiflora pennellii Killip","2","7.569875","0.073271","0.05181","0.073516","Passiflora pennellii Killip","2","7.29159","0.065971","0.046649","0.006117","Passiflora pennellii Killip","2","9.734636","0.065862","0.046571","0.080246"
"566","Passiflora pentagona Mast.","15","5.691152","0.007918","0.002044","5e-06","Passiflora pentagona Mast.","15","7.120732","0.255108","0.065869","0.009802","Passiflora pentagona Mast.","15","7.230768","0.069354","0.017907","0.000816","Passiflora pentagona Mast.","15","9.064428","0.281263","0.072622","0.010699"
"567","Passiflora pergrandis Holm-Niels. & Lawesson","7","5.687743","0.008472","0.003202","1.1e-05","Passiflora pergrandis Holm-Niels. & Lawesson","7","7.950324","0.556308","0.210265","0.021005","Passiflora pergrandis Holm-Niels. & Lawesson","7","7.077483","0.088602","0.033488","0.001748","Passiflora pergrandis Holm-Niels. & Lawesson","7","10.052929","0.475596","0.179758","0.022927"
"568","Passiflora phaeocaula Killip","4","5.694311","0.005315","0.002658","2e-05","Passiflora phaeocaula Killip","4","8.106306","0.20585","0.102925","0.036758","Passiflora phaeocaula Killip","4","7.191833","0.118102","0.059051","0.003059","Passiflora phaeocaula Killip","4","10.051812","0.243952","0.121976","0.040123"
"569","Passiflora picturata Ker Gawl.","14","5.698352","0.004773","0.001276","6e-06","Passiflora picturata Ker Gawl.","14","7.353645","0.375726","0.100417","0.010502","Passiflora picturata Ker Gawl.","14","7.297251","0.145164","0.038797","0.000874","Passiflora picturata Ker Gawl.","14","9.308643","0.471981","0.126142","0.011464"
"570","Passiflora pilosicorona Sacco","1","5.650206",NA,NA,"8e-05","Passiflora pilosicorona Sacco","1","7.012115",NA,NA,"0.147033","Passiflora pilosicorona Sacco","1","7.336286",NA,NA,"0.012234","Passiflora pilosicorona Sacco","1","8.37609",NA,NA,"0.160492"
"571","Passiflora pilosissima Killip","3","5.666829","0.018749","0.010825","2.7e-05","Passiflora pilosissima Killip","3","7.741523","0.211523","0.122123","0.049011","Passiflora pilosissima Killip","3","7.187353","0.162308","0.093709","0.004078","Passiflora pilosissima Killip","3","9.70816","0.174986","0.101028","0.053497"
"572","Passiflora pittieri Mast.","15","5.700117","0.002544","0.000657","5e-06","Passiflora pittieri Mast.","15","7.959683","0.351752","0.090822","0.009802","Passiflora pittieri Mast.","13","7.428393","0.050226","0.01393","0.000941","Passiflora pittieri Mast.","13","9.672989","0.231844","0.064302","0.012346"
"573","Passiflora platyloba Killip","8","5.697918","0.005756","0.002035","1e-05","Passiflora platyloba Killip","8","7.379375","0.504638","0.178416","0.018379","Passiflora platyloba Killip","7","7.537747","0.057917","0.021891","0.001748","Passiflora platyloba Killip","7","9.011677","0.414023","0.156486","0.022927"
"574","Passiflora poeppigii Mast.","2","5.698937","0.001421","0.001005","4e-05","Passiflora poeppigii Mast.","2","7.820948","0.234133","0.165557","0.073516","Passiflora poeppigii Mast.","2","7.118592","0.076131","0.053833","0.006117","Passiflora poeppigii Mast.","2","9.93392","0.351733","0.248713","0.080246"
"575","Passiflora pohlii Mast.","50","5.691987","0.0074","0.001047","2e-06","Passiflora pohlii Mast.","50","7.211191","0.201003","0.028426","0.002941","Passiflora pohlii Mast.","49","7.343265","0.088341","0.01262","0.00025","Passiflora pohlii Mast.","49","9.11314","0.179644","0.025663","0.003275"
"576","Passiflora popayanensis Killip","3","5.667388","0.007432","0.004291","2.7e-05","Passiflora popayanensis Killip","3","7.977998","0.547008","0.315815","0.049011","Passiflora popayanensis Killip","3","7.140245","0.073836","0.042629","0.004078","Passiflora popayanensis Killip","3","9.741797","0.089034","0.051404","0.053497"
"577","Passiflora popenovii Killip","5","5.67675","0.016332","0.007304","1.6e-05","Passiflora popenovii Killip","5","7.290024","0.591265","0.264422","0.029407","Passiflora popenovii Killip","5","7.198083","0.123322","0.055151","0.002447","Passiflora popenovii Killip","5","9.535589","0.710628","0.317803","0.032098"
"578","Passiflora pottiae Cervi & Imig","1","5.691541",NA,NA,"8e-05","Passiflora pottiae Cervi & Imig","1","7.298445",NA,NA,"0.147033","Passiflora pottiae Cervi & Imig","1","7.459915",NA,NA,"0.012234","Passiflora pottiae Cervi & Imig","1","9.011767",NA,NA,"0.160492"
"579","Passiflora prolata Mast.","4","5.68824","0.003748","0.001874","2e-05","Passiflora prolata Mast.","4","7.72787","0.279795","0.139898","0.036758","Passiflora prolata Mast.","4","7.454338","0.046614","0.023307","0.003059","Passiflora prolata Mast.","4","9.536098","0.425295","0.212647","0.040123"
"580","Passiflora punctata L.","23","5.685817","0.016792","0.003501","3e-06","Passiflora punctata L.","23","6.548429","1.207769","0.251837","0.006393","Passiflora punctata L.","23","7.196033","0.132457","0.027619","0.000532","Passiflora punctata L.","23","8.574658","1.467267","0.305946","0.006978"
"581","Passiflora purdiei Killip","1","5.675897",NA,NA,"8e-05","Passiflora purdiei Killip","1","7.372118",NA,NA,"0.147033","Passiflora purdiei Killip","1","7.293698",NA,NA,"0.012234","Passiflora purdiei Killip","1","9.351145",NA,NA,"0.160492"
"582","Passiflora pyrrhantha Harms","15","5.694609","0.004525","0.001168","5e-06","Passiflora pyrrhantha Harms","15","7.929366","0.366434","0.094613","0.009802","Passiflora pyrrhantha Harms","15","7.124584","0.084286","0.021763","0.000816","Passiflora pyrrhantha Harms","15","9.995965","0.325399","0.084018","0.010699"
"583","Passiflora quadrifaria Vanderpl.","1","5.699272",NA,NA,"8e-05","Passiflora quadrifaria Vanderpl.","1","7.974877",NA,NA,"0.147033","Passiflora quadrifaria Vanderpl.","1","7.250636",NA,NA,"0.012234","Passiflora quadrifaria Vanderpl.","1","9.742438",NA,NA,"0.160492"
"584","Passiflora quadriflora Killip","2","5.660516","0.006645","0.004699","4e-05","Passiflora quadriflora Killip","2","7.036916","0.120412","0.085144","0.073516","Passiflora quadriflora Killip","2","7.26159","0.036728","0.025971","0.006117","Passiflora quadriflora Killip","2","9.153118","0.191988","0.135756","0.080246"
"585","Passiflora quadriglandulosa Rodschied","57","5.697412","0.008782","0.001163","1e-06","Passiflora quadriglandulosa Rodschied","57","7.761757","0.373497","0.049471","0.00258","Passiflora quadriglandulosa Rodschied","58","7.205247","0.128949","0.016932","0.000211","Passiflora quadriglandulosa Rodschied","58","9.771327","0.424287","0.055712","0.002767"
"586","Passiflora racemosa Brot.","2","5.69491","0.000476","0.000337","4e-05","Passiflora racemosa Brot.","2","7.04417","0.068453","0.048404","0.073516","Passiflora racemosa Brot.","2","7.277904","0.01172","0.008287","0.006117","Passiflora racemosa Brot.","2","8.993631","0.037671","0.026637","0.080246"
"587","Passiflora recurva Mast.","15","5.688368","0.006327","0.001634","5e-06","Passiflora recurva Mast.","15","6.765193","0.230674","0.05956","0.009802","Passiflora recurva Mast.","15","7.349586","0.0824","0.021276","0.000816","Passiflora recurva Mast.","15","8.575249","0.18896","0.048789","0.010699"
"588","Passiflora reflexiflora Cav.","1","5.699942",NA,NA,"8e-05","Passiflora reflexiflora Cav.","1","6.866933",NA,NA,"0.147033","Passiflora reflexiflora Cav.","1","7.097549",NA,NA,"0.012234","Passiflora reflexiflora Cav.","1","9.135509",NA,NA,"0.160492"
"589","Passiflora retipetala Mast.","10","5.691386","0.010965","0.003467","8e-06","Passiflora retipetala Mast.","10","7.729872","0.27475","0.086884","0.014703","Passiflora retipetala Mast.","8","7.318956","0.068888","0.024356","0.001529","Passiflora retipetala Mast.","8","9.458607","0.141256","0.049942","0.020061"
"590","Passiflora rhamnifolia Mast.","27","5.687036","0.011043","0.002125","3e-06","Passiflora rhamnifolia Mast.","27","7.239184","0.228349","0.043946","0.005446","Passiflora rhamnifolia Mast.","26","7.222801","0.106214","0.02083","0.000471","Passiflora rhamnifolia Mast.","26","9.143366","0.277603","0.054442","0.006173"
"591","Passiflora riparia Mart. ex Mast.","43","5.694051","0.008743","0.001333","2e-06","Passiflora riparia Mart. ex Mast.","43","7.68672","0.379431","0.057863","0.003419","Passiflora riparia Mart. ex Mast.","43","7.200138","0.084424","0.012875","0.000285","Passiflora riparia Mart. ex Mast.","43","9.753426","0.352244","0.053717","0.003732"
"592","Passiflora roseorum Killip","1","5.643856",NA,NA,"8e-05","Passiflora roseorum Killip","1","6.794587",NA,NA,"0.147033","Passiflora roseorum Killip","1","6.991177",NA,NA,"0.012234","Passiflora roseorum Killip","1","9.051579",NA,NA,"0.160492"
"593","Passiflora rovirosae Killip","21","5.698435","0.004098","0.000894","4e-06","Passiflora rovirosae Killip","21","7.589813","0.327004","0.071358","0.007002","Passiflora rovirosae Killip","21","7.456179","0.066304","0.014469","0.000583","Passiflora rovirosae Killip","21","9.394123","0.362002","0.078995","0.007642"
"594","Passiflora rubra L.","44","5.68653","0.01176","0.001773","2e-06","Passiflora rubra L.","44","7.256757","0.4672","0.070433","0.003342","Passiflora rubra L.","44","7.308425","0.13947","0.021026","0.000278","Passiflora rubra L.","44","9.24921","0.516853","0.077919","0.003648"
"595","Passiflora rubrotincta Killip","3","5.666135","0.002946","0.001701","2.7e-05","Passiflora rubrotincta Killip","3","6.889546","0.500972","0.289236","0.049011","Passiflora rubrotincta Killip","3","7.354154","0.035558","0.020529","0.004078","Passiflora rubrotincta Killip","3","8.816952","0.465298","0.26864","0.053497"
