"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"1043","Sabicea liesneri Steyerm.","1","5.682389",NA,NA,"7.4e-05","Sabicea liesneri Steyerm.","1","7.860571",NA,NA,"0.139413","Sabicea liesneri Steyerm.","1","7.25347",NA,NA,"0.011337","Sabicea liesneri Steyerm.","1","9.538708",NA,NA,"0.151306"
"1044","Sabicea mattogrossensis Wernham","7","5.698554","0.001085","0.00041","1.1e-05","Sabicea mattogrossensis Wernham","7","7.541149","0.226035","0.085433","0.019916","Sabicea mattogrossensis Wernham","7","7.273391","0.130296","0.049247","0.00162","Sabicea mattogrossensis Wernham","7","9.535924","0.197826","0.074771","0.021615"
"1045","Sabicea mexicana Wernham","6","5.683534","0.010453","0.004267","1.2e-05","Sabicea mexicana Wernham","6","7.725705","0.199988","0.081645","0.023235","Sabicea mexicana Wernham","6","7.319025","0.092747","0.037864","0.00189","Sabicea mexicana Wernham","6","9.601297","0.275143","0.112327","0.025218"
"1046","Sabicea mollissima Benth. ex Wernham","8","5.699352","0.002939","0.001039","9e-06","Sabicea mollissima Benth. ex Wernham","8","7.66111","0.131099","0.04635","0.017427","Sabicea mollissima Benth. ex Wernham","8","7.274988","0.077031","0.027235","0.001417","Sabicea mollissima Benth. ex Wernham","8","9.617173","0.071532","0.02529","0.018913"
"1047","Sabicea morillorum Steyerm.","1","5.695582",NA,NA,"7.4e-05","Sabicea morillorum Steyerm.","1","8.155362",NA,NA,"0.139413","Sabicea morillorum Steyerm.","1","7.214504",NA,NA,"0.011337","Sabicea morillorum Steyerm.","1","10.126631",NA,NA,"0.151306"
"1048","Sabicea novogranatensis K.Schum.","4","5.693953","0.009205","0.004602","1.8e-05","Sabicea novogranatensis K.Schum.","4","8.050583","0.266894","0.133447","0.034853","Sabicea novogranatensis K.Schum.","4","7.321547","0.059137","0.029568","0.002834","Sabicea novogranatensis K.Schum.","4","9.579911","0.439178","0.219589","0.037827"
"1049","Sabicea panamensis Wernham","69","5.691518","0.011242","0.001353","1e-06","Sabicea panamensis Wernham","69","7.906476","0.430781","0.05186","0.00202","Sabicea panamensis Wernham","67","7.312171","0.135699","0.016578","0.000169","Sabicea panamensis Wernham","67","9.755401","0.465833","0.056911","0.002258"
"1050","Sabicea pearcei Wernham","4","5.677714","0.013328","0.006664","1.8e-05","Sabicea pearcei Wernham","4","7.77342","0.307239","0.153619","0.034853","Sabicea pearcei Wernham","4","7.277165","0.131872","0.065936","0.002834","Sabicea pearcei Wernham","4","9.697277","0.399832","0.199916","0.037827"
"1051","Sabicea subinvolucrata Wernham","4","5.696168","0.002284","0.001142","1.8e-05","Sabicea subinvolucrata Wernham","4","7.510765","0.28608","0.14304","0.034853","Sabicea subinvolucrata Wernham","4","7.410739","0.120033","0.060016","0.002834","Sabicea subinvolucrata Wernham","4","9.297496","0.425044","0.212522","0.037827"
"1052","Sabicea thyrsiflora L.Andersson","1","5.690191",NA,NA,"7.4e-05","Sabicea thyrsiflora L.Andersson","1","8.146419",NA,NA,"0.139413","Sabicea thyrsiflora L.Andersson","1","6.993933",NA,NA,"0.011337","Sabicea thyrsiflora L.Andersson","1","10.10242",NA,NA,"0.151306"
"1053","Sabicea trianae Wernham","1","5.699607",NA,NA,"7.4e-05","Sabicea trianae Wernham","1","8.231642",NA,NA,"0.139413","Sabicea trianae Wernham","1","7.334329",NA,NA,"0.011337","Sabicea trianae Wernham","1","9.972267",NA,NA,"0.151306"
"1054","Sabicea velutina Benth.","14","5.69002","0.007437","0.001988","5e-06","Sabicea velutina Benth.","14","7.826078","0.326945","0.08738","0.009958","Sabicea velutina Benth.","14","7.330886","0.084504","0.022585","0.00081","Sabicea velutina Benth.","14","9.65622","0.204021","0.054527","0.010808"
"1055","Leretia cordata Vell.","88","5.696576","0.007277","0.000776","1e-06","Leretia cordata Vell.","88","7.72976","0.353088","0.037639","0.001584","Leretia cordata Vell.","87","7.233423","0.131657","0.014115","0.00013","Leretia cordata Vell.","87","9.687465","0.33086","0.035472","0.001739"
"1056","Pleurisanthes artocarpi Baill.","4","5.697006","0.003093","0.001546","1.8e-05","Pleurisanthes artocarpi Baill.","4","7.781889","0.093774","0.046887","0.034853","Pleurisanthes artocarpi Baill.","4","7.378832","0.074723","0.037362","0.002834","Pleurisanthes artocarpi Baill.","4","9.548989","0.134099","0.06705","0.037827"
"1057","Pleurisanthes brasiliensis Tiegh.","1","5.697597",NA,NA,"7.4e-05","Pleurisanthes brasiliensis Tiegh.","1","7.392032",NA,NA,"0.139413","Pleurisanthes brasiliensis Tiegh.","1","7.281386",NA,NA,"0.011337","Pleurisanthes brasiliensis Tiegh.","1","9.426258",NA,NA,"0.151306"
"1058","Pleurisanthes emarginata Tiegh.","5","5.696321","0.000646","0.000289","1.5e-05","Pleurisanthes emarginata Tiegh.","5","8.172318","0.15083","0.067453","0.027883","Pleurisanthes emarginata Tiegh.","5","7.088878","0.030269","0.013537","0.002267","Pleurisanthes emarginata Tiegh.","5","10.226518","0.205731","0.092006","0.030261"
"1059","Pleurisanthes flava Sandwith","13","5.69705","0.00322","0.000893","6e-06","Pleurisanthes flava Sandwith","13","7.873784","0.217612","0.060355","0.010724","Pleurisanthes flava Sandwith","13","7.224704","0.114091","0.031643","0.000872","Pleurisanthes flava Sandwith","13","9.740767","0.274358","0.076093","0.011639"
"1060","Pleurisanthes simpliciflora Sleumer","4","5.696247","0.004532","0.002266","1.8e-05","Pleurisanthes simpliciflora Sleumer","4","7.46775","0.28908","0.14454","0.034853","Pleurisanthes simpliciflora Sleumer","3","7.201116","0.095997","0.055424","0.003779","Pleurisanthes simpliciflora Sleumer","3","9.47577","0.525522","0.30341","0.050435"
"1061","Mendoncia antioquiensis Wassh.","2","5.690132","0.015292","0.010813","3.7e-05","Mendoncia antioquiensis Wassh.","2","7.944017","0.108769","0.076911","0.069706","Mendoncia antioquiensis Wassh.","2","7.359516","0.032853","0.023231","0.005669","Mendoncia antioquiensis Wassh.","2","9.765479","0.204617","0.144686","0.075653"
"1062","Mendoncia aurea Leonard","2","5.697932","0","0","3.7e-05","Mendoncia aurea Leonard","2","7.946137","0.051307","0.03628","0.069706","Mendoncia aurea Leonard","2","7.036337","0.031709","0.022422","0.005669","Mendoncia aurea Leonard","2","10.111216","0.082534","0.05836","0.075653"
"1063","Mendoncia bahiensis Profice","2","5.690848","0.008596","0.006078","3.7e-05","Mendoncia bahiensis Profice","2","7.41727","0.006372","0.004506","0.069706","Mendoncia bahiensis Profice","2","7.220707","0.067197","0.047515","0.005669","Mendoncia bahiensis Profice","2","9.300196","0.16085","0.113738","0.075653"
"1064","Mendoncia blanchetiana Profice","5","5.692607","0.005693","0.002546","1.5e-05","Mendoncia blanchetiana Profice","5","7.21755","0.216961","0.097028","0.027883","Mendoncia blanchetiana Profice","5","7.276997","0.095012","0.042491","0.002267","Mendoncia blanchetiana Profice","5","9.117409","0.229905","0.102817","0.030261"
"1065","Mendoncia brenesii Standl. & Leonard","2","5.675029","0.00655","0.004632","3.7e-05","Mendoncia brenesii Standl. & Leonard","2","8.158425","0.074266","0.052514","0.069706","Mendoncia brenesii Standl. & Leonard","2","7.228357","0.120957","0.08553","0.005669","Mendoncia brenesii Standl. & Leonard","2","10.060958","0.035969","0.025434","0.075653"
"1066","Mendoncia cardonae Leonard","15","5.691894","0.008028","0.002073","5e-06","Mendoncia cardonae Leonard","15","7.793231","0.312655","0.080727","0.009294","Mendoncia cardonae Leonard","15","7.336561","0.101966","0.026328","0.000756","Mendoncia cardonae Leonard","15","9.620622","0.262672","0.067822","0.010087"
"1067","Mendoncia coccinea Vell.","23","5.691404","0.011589","0.002416","3e-06","Mendoncia coccinea Vell.","23","7.566396","0.306747","0.063961","0.006061","Mendoncia coccinea Vell.","23","7.235405","0.08095","0.016879","0.000493","Mendoncia coccinea Vell.","23","9.512043","0.28317","0.059045","0.006579"
"1068","Mendoncia cordata Leonard","4","5.700014","0.005467","0.002733","1.8e-05","Mendoncia cordata Leonard","4","8.053109","0.29362","0.14681","0.034853","Mendoncia cordata Leonard","4","7.403785","0.036269","0.018135","0.002834","Mendoncia cordata Leonard","4","9.872497","0.344543","0.172271","0.037827"
"1069","Mendoncia coriacea Wassh.","1","5.675212",NA,NA,"7.4e-05","Mendoncia coriacea Wassh.","1","7.849324",NA,NA,"0.139413","Mendoncia coriacea Wassh.","1","7.327123",NA,NA,"0.011337","Mendoncia coriacea Wassh.","1","9.53474",NA,NA,"0.151306"
"1070","Mendoncia costaricana Oerst.","4","5.687619","0.009539","0.00477","1.8e-05","Mendoncia costaricana Oerst.","4","8.168769","0.261947","0.130973","0.034853","Mendoncia costaricana Oerst.","4","7.346031","0.096227","0.048113","0.002834","Mendoncia costaricana Oerst.","4","9.884824","0.117176","0.058588","0.037827"
"1071","Mendoncia crenata Lindau","2","5.697757","0.005454","0.003857","3.7e-05","Mendoncia crenata Lindau","2","8.215616","0.278121","0.196661","0.069706","Mendoncia crenata Lindau","2","7.361269","0.020667","0.014614","0.005669","Mendoncia crenata Lindau","2","9.87223","0.095245","0.067348","0.075653"
"1072","Mendoncia gigas Lindau","4","5.697092","0.00206","0.00103","1.8e-05","Mendoncia gigas Lindau","4","7.604889","0.156164","0.078082","0.034853","Mendoncia gigas Lindau","4","7.182942","0.07813","0.039065","0.002834","Mendoncia gigas Lindau","4","9.721281","0.172233","0.086116","0.037827"
"1073","Mendoncia glabrescens Leonard","5","5.676149","0.007514","0.00336","1.5e-05","Mendoncia glabrescens Leonard","5","7.983343","0.203751","0.09112","0.027883","Mendoncia glabrescens Leonard","5","7.242634","0.05042","0.022549","0.002267","Mendoncia glabrescens Leonard","5","9.734399","0.357208","0.159748","0.030261"
"1074","Mendoncia glomerata Leonard","13","5.691958","0.015024","0.004167","6e-06","Mendoncia glomerata Leonard","13","7.913662","0.253021","0.070175","0.010724","Mendoncia glomerata Leonard","13","7.075094","0.104054","0.028859","0.000872","Mendoncia glomerata Leonard","13","10.03365","0.170458","0.047277","0.011639"
"1075","Mendoncia gracilis Turrill","10","5.68763","0.014175","0.004483","7e-06","Mendoncia gracilis Turrill","10","7.972383","0.392667","0.124172","0.013941","Mendoncia gracilis Turrill","10","7.33011","0.074857","0.023672","0.001134","Mendoncia gracilis Turrill","10","9.82074","0.237159","0.074996","0.015131"
"1076","Mendoncia guatemalensis Standl. & Steyerm.","6","5.691401","0.008144","0.003325","1.2e-05","Mendoncia guatemalensis Standl. & Steyerm.","6","7.85995","0.134468","0.054896","0.023235","Mendoncia guatemalensis Standl. & Steyerm.","6","7.423362","0.043842","0.017898","0.00189","Mendoncia guatemalensis Standl. & Steyerm.","6","9.634842","0.131712","0.053771","0.025218"
"1077","Mendoncia hoffmannseggiana Nees","63","5.697725","0.004618","0.000582","1e-06","Mendoncia hoffmannseggiana Nees","63","7.653745","0.25083","0.031602","0.002213","Mendoncia hoffmannseggiana Nees","63","7.301856","0.107117","0.013495","0.00018","Mendoncia hoffmannseggiana Nees","63","9.550985","0.264589","0.033335","0.002402"
"1078","Mendoncia killipii Leonard","1","5.669018",NA,NA,"7.4e-05","Mendoncia killipii Leonard","1","7.027315",NA,NA,"0.139413","Mendoncia killipii Leonard","1","7.221836",NA,NA,"0.011337","Mendoncia killipii Leonard","1","9.157361",NA,NA,"0.151306"
"1079","Mendoncia klugii Leonard","2","5.6981","0.000237","0.000168","3.7e-05","Mendoncia klugii Leonard","2","7.933437","0.002535","0.001793","0.069706","Mendoncia klugii Leonard","2","7.058757","0.002432","0.00172","0.005669","Mendoncia klugii Leonard","2","10.053733","0.004594","0.003248","0.075653"
"1080","Mendoncia lasiophyta Leonard","1","5.697261",NA,NA,"7.4e-05","Mendoncia lasiophyta Leonard","1","8.074026",NA,NA,"0.139413","Mendoncia lasiophyta Leonard","1","7.102499",NA,NA,"0.011337","Mendoncia lasiophyta Leonard","1","10.14941",NA,NA,"0.151306"
"1081","Mendoncia lindavii Britton","8","5.689691","0.008914","0.003152","9e-06","Mendoncia lindavii Britton","8","8.006826","0.198664","0.070238","0.017427","Mendoncia lindavii Britton","8","7.303475","0.160457","0.05673","0.001417","Mendoncia lindavii Britton","8","9.852681","0.248183","0.087746","0.018913"
"1082","Mendoncia litoralis Leonard","3","5.697579","0.007325","0.004229","2.5e-05","Mendoncia litoralis Leonard","3","7.888357","0.751075","0.433633","0.046471","Mendoncia litoralis Leonard","3","7.339484","0.05243","0.03027","0.003779","Mendoncia litoralis Leonard","3","9.888678","0.761284","0.439528","0.050435"
"1083","Mendoncia meyeniana Nees","4","5.697764","0.00141","0.000705","1.8e-05","Mendoncia meyeniana Nees","4","7.475542","0.065627","0.032814","0.034853","Mendoncia meyeniana Nees","4","7.217624","0.044154","0.022077","0.002834","Mendoncia meyeniana Nees","4","9.435126","0.152129","0.076064","0.037827"
"1084","Mendoncia microchlamys Leonard","2","5.662595","0.008596","0.006078","3.7e-05","Mendoncia microchlamys Leonard","2","7.384419","0.338312","0.239223","0.069706","Mendoncia microchlamys Leonard","2","7.185743","0.095781","0.067727","0.005669","Mendoncia microchlamys Leonard","2","9.681807","0.13079","0.092482","0.075653"
"1085","Mendoncia mirabilis Leonard","3","5.697701","0.004777","0.002758","2.5e-05","Mendoncia mirabilis Leonard","3","7.964745","0.328926","0.189906","0.046471","Mendoncia mirabilis Leonard","3","7.369359","0.009715","0.005609","0.003779","Mendoncia mirabilis Leonard","3","9.733809","0.20185","0.116538","0.050435"
"1086","Mendoncia mutisii Leonard","1","5.694574",NA,NA,"7.4e-05","Mendoncia mutisii Leonard","1","7.698029",NA,NA,"0.139413","Mendoncia mutisii Leonard","1","7.353082",NA,NA,"0.011337","Mendoncia mutisii Leonard","1","9.917538",NA,NA,"0.151306"
"1087","Mendoncia neblinensis Wassh.","1","5.69659",NA,NA,"7.4e-05","Mendoncia neblinensis Wassh.","1","7.700748",NA,NA,"0.139413","Mendoncia neblinensis Wassh.","1","7.189922",NA,NA,"0.011337","Mendoncia neblinensis Wassh.","1","9.999343",NA,NA,"0.151306"
"1088","Mendoncia obovata Lindau","7","5.692873","0.00637","0.002408","1.1e-05","Mendoncia obovata Lindau","7","7.985275","0.201972","0.076338","0.019916","Mendoncia obovata Lindau","7","7.179093","0.073764","0.02788","0.00162","Mendoncia obovata Lindau","7","10.019894","0.111258","0.042052","0.021615"
"1089","Mendoncia odorata Leonard","2","5.678294","0.000484","0.000342","3.7e-05","Mendoncia odorata Leonard","2","7.906707","0.293192","0.207318","0.069706","Mendoncia odorata Leonard","2","7.286554","0.082258","0.058165","0.005669","Mendoncia odorata Leonard","2","9.72458","0.237729","0.1681","0.075653"
"1090","Mendoncia orbicularis Turrill","6","5.674972","0.024093","0.009836","1.2e-05","Mendoncia orbicularis Turrill","6","7.804428","0.414084","0.169049","0.023235","Mendoncia orbicularis Turrill","6","7.017874","0.164385","0.06711","0.00189","Mendoncia orbicularis Turrill","6","9.787478","0.430857","0.175897","0.025218"
"1091","Mendoncia pedunculata Leonard","29","5.695043","0.006084","0.00113","3e-06","Mendoncia pedunculata Leonard","29","7.925641","0.251696","0.046739","0.004807","Mendoncia pedunculata Leonard","29","7.097296","0.06286","0.011673","0.000391","Mendoncia pedunculata Leonard","29","10.037894","0.205028","0.038073","0.005217"
"1092","Mendoncia pennellii Leonard","1","5.698602",NA,NA,"7.4e-05","Mendoncia pennellii Leonard","1","8.204672",NA,NA,"0.139413","Mendoncia pennellii Leonard","1","7.063904",NA,NA,"0.011337","Mendoncia pennellii Leonard","1","10.140179",NA,NA,"0.151306"
"1093","Mendoncia phalacra Leonard","5","5.696321","0.001243","0.000556","1.5e-05","Mendoncia phalacra Leonard","5","7.859807","0.198327","0.088695","0.027883","Mendoncia phalacra Leonard","5","7.335609","0.086554","0.038708","0.002267","Mendoncia phalacra Leonard","5","9.783268","0.160816","0.071919","0.030261"
"1094","Mendoncia retusa Turrill","26","5.696267","0.005248","0.001029","3e-06","Mendoncia retusa Turrill","26","7.838149","0.25783","0.050565","0.005362","Mendoncia retusa Turrill","25","7.442219","0.05646","0.011292","0.000453","Mendoncia retusa Turrill","25","9.569004","0.262498","0.0525","0.006052"
"1095","Mendoncia robusta Rusby","4","5.696082","0.003521","0.00176","1.8e-05","Mendoncia robusta Rusby","4","7.700212","0.648625","0.324312","0.034853","Mendoncia robusta Rusby","4","7.231543","0.051482","0.025741","0.002834","Mendoncia robusta Rusby","4","10.082257","0.605359","0.30268","0.037827"
"1096","Mendoncia rosea Leonard","2","5.683747","0.003367","0.002381","3.7e-05","Mendoncia rosea Leonard","2","7.156932","0.369462","0.261249","0.069706","Mendoncia rosea Leonard","2","7.339469","0.016531","0.011689","0.005669","Mendoncia rosea Leonard","2","9.123779","0.349642","0.247234","0.075653"
"1097","Mendoncia smithii Leonard","4","5.698518","0.001037","0.000518","1.8e-05","Mendoncia smithii Leonard","4","7.80051","0.211616","0.105808","0.034853","Mendoncia smithii Leonard","4","7.096967","0.060786","0.030393","0.002834","Mendoncia smithii Leonard","4","9.965594","0.108617","0.054308","0.037827"
"1098","Mendoncia speciosa Nees","1","5.687145",NA,NA,"7.4e-05","Mendoncia speciosa Nees","1","7.763021",NA,NA,"0.139413","Mendoncia speciosa Nees","1","7.385231",NA,NA,"0.011337","Mendoncia speciosa Nees","1","9.065315",NA,NA,"0.151306"
"1099","Mendoncia spraguei Turrill","2","5.69491","0.000476","0.000337","3.7e-05","Mendoncia spraguei Turrill","2","8.22397","0.067286","0.047578","0.069706","Mendoncia spraguei Turrill","2","7.103798","0.037194","0.0263","0.005669","Mendoncia spraguei Turrill","2","10.350712","0.118409","0.083728","0.075653"
"1100","Mendoncia sprucei Lindau","47","5.692055","0.008954","0.001306","2e-06","Mendoncia sprucei Lindau","47","7.754187","0.41838","0.061027","0.002966","Mendoncia sprucei Lindau","47","7.20119","0.100282","0.014628","0.000241","Mendoncia sprucei Lindau","47","9.704795","0.389247","0.056778","0.003219"
