"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"519","Urera lianoides A.K.Monro & Al.Rodr.","47","5.687804","0.013623","0.001987","2e-06","Urera lianoides A.K.Monro & Al.Rodr.","47","7.593123","0.579953","0.084595","0.003499","Urera lianoides A.K.Monro & Al.Rodr.","47","7.336068","0.142341","0.020763","0.000304","Urera lianoides A.K.Monro & Al.Rodr.","47","9.470347","0.528371","0.077071","0.003821"
"520","Heisteria densifrons Engl.","47","5.698032","0.0039","0.000569","2e-06","Heisteria densifrons Engl.","47","7.780809","0.285627","0.041663","0.003499","Heisteria densifrons Engl.","48","7.261442","0.104223","0.015043","0.000297","Heisteria densifrons Engl.","48","9.687231","0.276447","0.039902","0.003741"
"521","Heisteria insculpta Sleumer","45","5.697166","0.003491","0.00052","2e-06","Heisteria insculpta Sleumer","45","7.896454","0.259826","0.038733","0.003654","Heisteria insculpta Sleumer","45","7.254329","0.142817","0.02129","0.000317","Heisteria insculpta Sleumer","45","9.834145","0.332096","0.049506","0.003991"
"522","Attilaea abalak E.Martínez & Ramos","2","5.698099","0.001659","0.001173","4.5e-05","Attilaea abalak E.Martínez & Ramos","2","7.123689","0.089396","0.063213","0.082218","Attilaea abalak E.Martínez & Ramos","2","7.471604","0.013278","0.009389","0.007133","Attilaea abalak E.Martínez & Ramos","2","8.611201","0.039644","0.028033","0.089793"
"523","Rhus terebinthifolia Schltdl. & Cham.","44","5.68127","0.009302","0.001402","2e-06","Rhus terebinthifolia Schltdl. & Cham.","44","7.128153","0.381185","0.057466","0.003737","Rhus terebinthifolia Schltdl. & Cham.","44","7.44965","0.078837","0.011885","0.000324","Rhus terebinthifolia Schltdl. & Cham.","44","8.883868","0.440838","0.066459","0.004081"
"524","Zanthoxylum foliolosum Donn.Sm.","6","5.675296","0.008513","0.003475","1.5e-05","Zanthoxylum foliolosum Donn.Sm.","6","7.585865","0.396866","0.16202","0.027406","Zanthoxylum foliolosum Donn.Sm.","6","7.382776","0.067211","0.027439","0.002378","Zanthoxylum foliolosum Donn.Sm.","6","9.18728","0.377865","0.154263","0.029931"
"525","Cestrum latifolium Lam.","91","5.69728","0.006593","0.000691","1e-06","Cestrum latifolium Lam.","91","7.52937","0.34069","0.035714","0.001807","Cestrum latifolium Lam.","90","7.378307","0.09295","0.009798","0.000159","Cestrum latifolium Lam.","90","9.394904","0.409228","0.043136","0.001995"
"526","Cestrum reflexum Sendtn.","57","5.694111","0.012258","0.001624","2e-06","Cestrum reflexum Sendtn.","57","7.659624","0.45829","0.060702","0.002885","Cestrum reflexum Sendtn.","57","7.248352","0.166941","0.022112","0.00025","Cestrum reflexum Sendtn.","57","9.649995","0.47899","0.063444","0.003151"
"527","Petunia mantiqueirensis T.Ando & Hashim.","1","5.664868",NA,NA,"9e-05","Petunia mantiqueirensis T.Ando & Hashim.","1","7.505492",NA,NA,"0.164437","Petunia mantiqueirensis T.Ando & Hashim.","1","7.047517",NA,NA,"0.014267","Petunia mantiqueirensis T.Ando & Hashim.","1","9.653743",NA,NA,"0.179585"
"528","Solanum arachnidanthum Rusby","8","5.69835","0.001475","0.000521","1.1e-05","Solanum arachnidanthum Rusby","8","7.412409","0.266372","0.094177","0.020555","Solanum arachnidanthum Rusby","8","7.310953","0.105808","0.037409","0.001783","Solanum arachnidanthum Rusby","8","9.264768","0.316176","0.111785","0.022448"
"529","Solanum aturense Humb. & Bonpl. ex Dunal","74","5.68475","0.015077","0.001753","1e-06","Solanum aturense Humb. & Bonpl. ex Dunal","74","7.87327","0.465433","0.054105","0.002222","Solanum aturense Humb. & Bonpl. ex Dunal","74","7.251565","0.135019","0.015696","0.000193","Solanum aturense Humb. & Bonpl. ex Dunal","74","9.732143","0.428634","0.049828","0.002427"
"530","Solanum barbeyanum Huber","49","5.692105","0.011371","0.001624","2e-06","Solanum barbeyanum Huber","49","7.726835","0.425559","0.060794","0.003356","Solanum barbeyanum Huber","49","7.122059","0.104893","0.014985","0.000291","Solanum barbeyanum Huber","49","9.893687","0.355256","0.050751","0.003665"
"531","Solanum brevifolium Humb. & Bonpl. ex Dunal","26","5.656774","0.017336","0.0034","3e-06","Solanum brevifolium Humb. & Bonpl. ex Dunal","26","7.334745","0.53367","0.104661","0.006324","Solanum brevifolium Humb. & Bonpl. ex Dunal","26","7.066859","0.165274","0.032413","0.000549","Solanum brevifolium Humb. & Bonpl. ex Dunal","26","9.450095","0.495035","0.097084","0.006907"
"532","Solanum canense Rydb.","15","5.693345","0.006048","0.001562","6e-06","Solanum canense Rydb.","15","7.654858","0.216162","0.055813","0.010962","Solanum canense Rydb.","15","7.423615","0.038939","0.010054","0.000951","Solanum canense Rydb.","15","9.524493","0.219506","0.056676","0.011972"
"533","Solanum coriaceum Dunal","21","5.695402","0.006572","0.001434","4e-06","Solanum coriaceum Dunal","21","7.801595","0.169599","0.03701","0.00783","Solanum coriaceum Dunal","20","7.364341","0.044447","0.009939","0.000713","Solanum coriaceum Dunal","20","9.590978","0.14485","0.032389","0.008979"
"534","Solanum crassinervium Tepe","2","5.688161","0.000958","0.000677","4.5e-05","Solanum crassinervium Tepe","2","8.083148","0.623136","0.440624","0.082218","Solanum crassinervium Tepe","2","7.049856","0.098684","0.06978","0.007133","Solanum crassinervium Tepe","2","10.071935","0.488418","0.345364","0.089793"
"535","Solanum crotonoides Lam.","1","5.670743",NA,NA,"9e-05","Solanum crotonoides Lam.","1","7.283448",NA,NA,"0.164437","Solanum crotonoides Lam.","1","7.307873",NA,NA,"0.014267","Solanum crotonoides Lam.","1","9.21164",NA,NA,"0.179585"
"536","Solanum depauperatum Dunal","12","5.688034","0.005557","0.001604","7e-06","Solanum depauperatum Dunal","12","7.082849","0.199333","0.057542","0.013703","Solanum depauperatum Dunal","12","7.193135","0.038327","0.011064","0.001189","Solanum depauperatum Dunal","12","9.05449","0.258389","0.07459","0.014965"
"537","Solanum dolichorhachis Bitter","5","5.698199","0.001469","0.000657","1.8e-05","Solanum dolichorhachis Bitter","5","7.373964","0.661275","0.295731","0.032887","Solanum dolichorhachis Bitter","5","7.138113","0.120339","0.053817","0.002853","Solanum dolichorhachis Bitter","5","9.519759","0.665989","0.297839","0.035917"
"538","Solanum fraxinifolium Dunal","10","5.671898","0.01052","0.003327","9e-06","Solanum fraxinifolium Dunal","10","7.630696","0.375515","0.118748","0.016444","Solanum fraxinifolium Dunal","10","7.267473","0.130031","0.041119","0.001427","Solanum fraxinifolium Dunal","10","9.436905","0.426207","0.134778","0.017959"
"539","Solanum gemellum Mart. ex Sendtn.","15","5.688787","0.007789","0.002011","6e-06","Solanum gemellum Mart. ex Sendtn.","15","7.189204","0.171615","0.044311","0.010962","Solanum gemellum Mart. ex Sendtn.","15","7.264345","0.093912","0.024248","0.000951","Solanum gemellum Mart. ex Sendtn.","15","9.194186","0.214001","0.055255","0.011972"
"540","Solanum glaucescens Zucc.","3","5.700713","0.00534","0.003083","3e-05","Solanum glaucescens Zucc.","3","6.72579","0.050513","0.029164","0.054812","Solanum glaucescens Zucc.","3","7.624997","0.105423","0.060866","0.004756","Solanum glaucescens Zucc.","3","8.524986","0.230276","0.13295","0.059862"
"541","Solanum jamaicense Mill.","133","5.695132","0.00968","0.000839","1e-06","Solanum jamaicense Mill.","133","7.70993","0.396878","0.034414","0.001236","Solanum jamaicense Mill.","129","7.337192","0.152182","0.013399","0.000111","Solanum jamaicense Mill.","129","9.562424","0.445421","0.039217","0.001392"
"542","Solanum juglandifolium Humb. & Bonpl. ex Dunal","32","5.67074","0.01578","0.00279","3e-06","Solanum juglandifolium Humb. & Bonpl. ex Dunal","32","7.558398","0.396765","0.070139","0.005139","Solanum juglandifolium Humb. & Bonpl. ex Dunal","32","7.12764","0.137727","0.024347","0.000446","Solanum juglandifolium Humb. & Bonpl. ex Dunal","32","9.503986","0.415866","0.073515","0.005612"
"543","Solanum jussiaei Dunal","11","5.689591","0.005954","0.001795","8e-06","Solanum jussiaei Dunal","11","7.130553","0.195314","0.058889","0.014949","Solanum jussiaei Dunal","11","7.208908","0.064691","0.019505","0.001297","Solanum jussiaei Dunal","11","9.118929","0.179043","0.053983","0.016326"
"544","Solanum lanceifolium Jacq.","79","5.6911","0.011136","0.001253","1e-06","Solanum lanceifolium Jacq.","79","7.364214","0.489624","0.055087","0.002081","Solanum lanceifolium Jacq.","79","7.419063","0.12455","0.014013","0.000181","Solanum lanceifolium Jacq.","79","9.14935","0.48959","0.055083","0.002273"
"545","Solanum leucopogon Huber","48","5.687997","0.015847","0.002287","2e-06","Solanum leucopogon Huber","48","7.684879","0.500524","0.072244","0.003426","Solanum leucopogon Huber","48","7.119714","0.108705","0.01569","0.000297","Solanum leucopogon Huber","48","9.78573","0.456936","0.065953","0.003741"
"546","Solanum lycopersicum L.","148","5.688342","0.013731","0.001129","1e-06","Solanum lycopersicum L.","148","7.143949","0.777217","0.063887","0.001111","Solanum lycopersicum L.","147","7.37482","0.167916","0.013849","9.7e-05","Solanum lycopersicum L.","147","9.008437","0.897221","0.074002","0.001222"
"547","Solanum molinarum J.L.Gentry","1","5.6939",NA,NA,"9e-05","Solanum molinarum J.L.Gentry","1","6.980076",NA,NA,"0.164437","Solanum molinarum J.L.Gentry","1","7.542744",NA,NA,"0.014267","Solanum molinarum J.L.Gentry","1","8.848796",NA,NA,"0.179585"
"548","Solanum nemorense Dunal","33","5.693281","0.007577","0.001319","3e-06","Solanum nemorense Dunal","33","7.660107","0.386147","0.06722","0.004983","Solanum nemorense Dunal","33","7.186161","0.121991","0.021236","0.000432","Solanum nemorense Dunal","33","9.705979","0.376321","0.065509","0.005442"
"549","Solanum nuricum M.Nee","1","5.695582",NA,NA,"9e-05","Solanum nuricum M.Nee","1","7.198184",NA,NA,"0.164437","Solanum nuricum M.Nee","1","7.424165",NA,NA,"0.014267","Solanum nuricum M.Nee","1","9.134647",NA,NA,"0.179585"
"550","Solanum ochranthum Humb. & Bonpl. ex Dunal","23","5.657734","0.019308","0.004026","4e-06","Solanum ochranthum Humb. & Bonpl. ex Dunal","23","7.298821","0.53764","0.112106","0.007149","Solanum ochranthum Humb. & Bonpl. ex Dunal","23","7.042733","0.150859","0.031456","0.00062","Solanum ochranthum Humb. & Bonpl. ex Dunal","23","9.447417","0.370582","0.077272","0.007808"
"551","Solanum pedemontanum M.Nee","33","5.694967","0.009706","0.00169","3e-06","Solanum pedemontanum M.Nee","33","7.819387","0.305443","0.053171","0.004983","Solanum pedemontanum M.Nee","33","7.090052","0.078299","0.01363","0.000432","Solanum pedemontanum M.Nee","33","9.963572","0.286545","0.049881","0.005442"
"552","Solanum refractum Hook. & Arn.","22","5.68695","0.010866","0.002317","4e-06","Solanum refractum Hook. & Arn.","22","6.893461","0.225431","0.048062","0.007474","Solanum refractum Hook. & Arn.","22","7.509866","0.041245","0.008793","0.000648","Solanum refractum Hook. & Arn.","22","8.614269","0.252721","0.05388","0.008163"
"553","Solanum rupincola Sendtn.","11","5.692842","0.00613","0.001848","8e-06","Solanum rupincola Sendtn.","11","7.291479","0.398438","0.120134","0.014949","Solanum rupincola Sendtn.","10","7.250297","0.069161","0.021871","0.001427","Solanum rupincola Sendtn.","10","9.159963","0.316003","0.099929","0.017959"
"554","Solanum schizandrum Sendtn.","7","5.677532","0.008137","0.003075","1.3e-05","Solanum schizandrum Sendtn.","7","7.382865","0.201722","0.076244","0.023491","Solanum schizandrum Sendtn.","7","7.13608","0.073518","0.027787","0.002038","Solanum schizandrum Sendtn.","7","9.305613","0.233106","0.088106","0.025655"
"555","Solanum sendtnerianum Van Heurck & Müll.Arg.","13","5.700042","0.002548","0.000707","7e-06","Solanum sendtnerianum Van Heurck & Müll.Arg.","13","7.78326","0.121645","0.033738","0.012649","Solanum sendtnerianum Van Heurck & Müll.Arg.","13","7.249399","0.064734","0.017954","0.001097","Solanum sendtnerianum Van Heurck & Müll.Arg.","13","9.739737","0.079337","0.022004","0.013814"
"556","Solanum subinerme Jacq.","176","5.697436","0.008653","0.000652","1e-06","Solanum subinerme Jacq.","176","7.61231","0.381053","0.028723","0.000934","Solanum subinerme Jacq.","175","7.325644","0.125985","0.009524","8.2e-05","Solanum subinerme Jacq.","175","9.495507","0.438462","0.033145","0.001026"
"557","Solanum velutinum Dunal","51","5.689382","0.015199","0.002128","2e-06","Solanum velutinum Dunal","51","7.491665","0.397515","0.055663","0.003224","Solanum velutinum Dunal","51","7.276505","0.107179","0.015008","0.00028","Solanum velutinum Dunal","51","9.451186","0.441797","0.061864","0.003521"
"558","Solanum woodsonii Correll","1","5.699942",NA,NA,"9e-05","Solanum woodsonii Correll","1","7.728416",NA,NA,"0.164437","Solanum woodsonii Correll","1","7.440734",NA,NA,"0.014267","Solanum woodsonii Correll","1","9.79317",NA,NA,"0.179585"
"559","Ischnosiphon killipii J.F.Macbr.","12","5.694075","0.006947","0.002005","7e-06","Ischnosiphon killipii J.F.Macbr.","12","8.03587","0.25985","0.075012","0.013703","Ischnosiphon killipii J.F.Macbr.","12","7.091989","0.028597","0.008255","0.001189","Ischnosiphon killipii J.F.Macbr.","12","10.109134","0.221898","0.064056","0.014965"
"560","Ischnosiphon lasiocoleus K.Schum. ex Loes.","23","5.696718","0.002618","0.000546","4e-06","Ischnosiphon lasiocoleus K.Schum. ex Loes.","23","7.840745","0.249568","0.052039","0.007149","Ischnosiphon lasiocoleus K.Schum. ex Loes.","23","7.157454","0.071175","0.014841","0.00062","Ischnosiphon lasiocoleus K.Schum. ex Loes.","23","9.850291","0.196865","0.041049","0.007808"
"561","Ischnosiphon longiflorus K.Schum.","9","5.695918","0.001076","0.000359","1e-05","Ischnosiphon longiflorus K.Schum.","9","8.049339","0.160715","0.053572","0.018271","Ischnosiphon longiflorus K.Schum.","9","7.206079","0.1032","0.0344","0.001585","Ischnosiphon longiflorus K.Schum.","9","10.001137","0.163158","0.054386","0.019954"
"562","Ischnosiphon parvifolius L.Andersson","1","5.697932",NA,NA,"9e-05","Ischnosiphon parvifolius L.Andersson","1","7.999679",NA,NA,"0.164437","Ischnosiphon parvifolius L.Andersson","1","6.991177",NA,NA,"0.014267","Ischnosiphon parvifolius L.Andersson","1","10.217276",NA,NA,"0.179585"
"563","Ischnosiphon puberulus Loes.","106","5.696706","0.004594","0.000446","1e-06","Ischnosiphon puberulus Loes.","106","7.786532","0.289105","0.02808","0.001551","Ischnosiphon puberulus Loes.","105","7.220841","0.116955","0.011414","0.000136","Ischnosiphon puberulus Loes.","105","9.774345","0.293811","0.028673","0.00171"
