"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"941","Serjania purpurascens Radlk.",5.684529,0.003813,2.7e-05,7.139682,0.109123,0.049011,7.200092,0.036222,0.004078,9.136553,0.167514,0.053497,"Mechanism_2"
"942","Serjania pyramidata Radlk.",5.696132,0.00089,1e-06,7.587296,0.056,0.00258,7.328455,0.016259,0.000218,9.499916,0.05325,0.002866,"Mechanism_2"
"943","Serjania racemosa Schum.",5.686621,0.00171,2e-06,7.06158,0.060745,0.002774,7.48958,0.008952,0.000231,8.773146,0.066061,0.003028,"Mechanism_2"
"944","Serjania regnellii Schltdl.",5.676151,0.003221,1.6e-05,7.407854,0.08828,0.029407,7.121467,0.039597,0.002447,9.431835,0.06667,0.032098,"Mechanism_2"
"945","Serjania reticulata Cambess.",5.69154,0.00095,1e-06,7.26558,0.034582,0.002334,7.323786,0.010812,0.000194,9.147993,0.03768,0.002547,"Mechanism_2"
"946","Serjania rhombea Radlk.",5.695774,0.001355,3e-06,7.573331,0.073603,0.005251,7.460852,0.017042,0.000453,9.343532,0.075479,0.005944,"Mechanism_2"
"947","Serjania rhytidococca Acev.-Rodr.",5.701947,NA,8e-05,6.614726,NA,0.147033,7.578657,NA,0.012234,8.691819,NA,0.160492,"Mechanism_2"
"948","Serjania rigida Radlk.",5.680104,0.018848,2.7e-05,6.869235,0.48533,0.049011,7.380058,0.060473,0.004078,8.653037,0.37969,0.053497,"Mechanism_2"
"949","Serjania rubicaulis Benth. ex Radlk.",5.690943,0.00138,2e-06,7.378606,0.070422,0.003586,7.252457,0.018977,0.000298,9.433989,0.070054,0.003914,"Mechanism_2"
"950","Serjania rufa Radlk.",5.695002,0.001101,1.1e-05,7.953159,0.208175,0.021005,7.123487,0.030614,0.001748,10.082469,0.184024,0.022927,"Mechanism_2"
"951","Serjania rufisepala Radlk.",5.684257,0.00221,4e-05,7.555535,0.260479,0.073516,7.417748,0.029421,0.006117,9.372217,0.262803,0.080246,"Mechanism_2"
"952","Serjania salzmanniana Schltdl.",5.695617,0.001287,3e-06,7.136145,0.064646,0.00507,7.334805,0.014489,0.000408,8.990968,0.061249,0.00535,"Mechanism_2"
"953","Serjania schiedeana Schltdl.",5.69031,0.002945,5e-06,6.939095,0.090168,0.009802,7.539989,0.024801,0.000816,8.625786,0.096728,0.010699,"Mechanism_2"
"954","Serjania scopulifera Radlk.",5.698379,0.000487,2.7e-05,7.484112,0.096445,0.049011,7.294466,0.011732,0.004078,9.501311,0.08121,0.053497,"Mechanism_2"
"955","Serjania serrata Radlk.",5.688386,0.001076,2.7e-05,6.805894,0.023703,0.049011,7.273361,0.072856,0.004078,8.75548,0.225691,0.053497,"Mechanism_2"
"956","Serjania setigera Radlk.",5.699272,NA,8e-05,6.851185,NA,0.147033,7.463363,NA,0.012234,8.651199,NA,0.160492,"Mechanism_2"
"957","Serjania sordida Radlk.",5.683312,0.003774,8e-06,7.328699,0.136239,0.014703,7.431724,0.025138,0.001223,9.166954,0.114744,0.016049,"Mechanism_2"
"958","Serjania souzana Ferrucci & Acev.-Rodr.",5.697664,0.000268,1.6e-05,7.460657,0.070552,0.029407,7.278373,0.018326,0.002447,9.450674,0.060827,0.032098,"Mechanism_2"
"959","Serjania sphaerococca Radlk.",5.688517,0.003185,6e-06,7.082235,0.056659,0.01131,7.357242,0.026092,0.000941,9.015477,0.099611,0.012346,"Mechanism_2"
"960","Serjania striata Radlk.",5.663134,NA,8e-05,6.12905,NA,0.147033,7.406711,NA,0.012234,8.893984,NA,0.160492,"Mechanism_2"
"961","Serjania striolata Radlk.",5.665215,NA,8e-05,5.726848,NA,0.147033,7.360104,NA,0.012234,7.621195,NA,0.160492,"Mechanism_2"
"962","Serjania subdentata Juss. ex Poir.",5.700611,NA,8e-05,7.099202,NA,0.147033,7.556951,NA,0.012234,8.736489,NA,0.160492,"Mechanism_2"
"963","Serjania subimpunctata Radlk.",5.69786,0.001543,1.6e-05,7.299475,0.180612,0.029407,7.330676,0.033183,0.002447,9.196222,0.147864,0.032098,"Mechanism_2"
"964","Serjania suborbicularis Radlk.",5.688408,0.002151,2e-05,6.946486,0.094224,0.036758,7.274752,0.016766,0.003059,8.884243,0.057978,0.040123,"Mechanism_2"
"965","Serjania subrotundifolia Radlk.",5.696301,0.000739,1.1e-05,7.663737,0.198621,0.021005,7.213645,0.059136,0.001748,9.714255,0.198419,0.022927,"Mechanism_2"
"966","Serjania subtriplinervis Radlk.",5.677584,0.007186,4e-05,6.960934,0.051181,0.073516,7.496212,0.018043,0.006117,8.579721,0.105018,0.080246,"Mechanism_2"
"967","Serjania sufferruginea Radlk.",5.670507,0.00304,5e-06,6.918813,0.099949,0.008649,7.275938,0.035489,0.00072,8.951719,0.105741,0.009441,"Mechanism_2"
"968","Serjania tailloniana Standl. & L.O.Williams",5.686806,NA,8e-05,7.237059,NA,0.147033,7.468513,NA,0.012234,8.84736,NA,0.160492,"Mechanism_2"
"969","Serjania tenuifolia Radlk.",5.694544,0.0018,4e-06,7.5336,0.095214,0.007739,7.251423,0.020646,0.000644,9.490341,0.070338,0.008447,"Mechanism_2"
"970","Serjania tenuis Radlk.",5.696086,0.00084,4e-05,6.903372,0.189201,0.073516,7.256922,0.012695,0.006117,8.978218,0.042051,0.080246,"Mechanism_2"
"971","Serjania thoracoides Radlk.",5.69009,0.003303,2e-05,6.934326,0.234826,0.036758,7.208991,0.044068,0.003059,9.004775,0.171097,0.040123,"Mechanism_2"
"972","Serjania trachygona Radlk.",5.695072,0.001269,4e-06,7.546857,0.098081,0.007739,7.226764,0.030549,0.000644,9.614879,0.108933,0.008447,"Mechanism_2"
"973","Serjania trichomisca Radlk.",5.696248,0.002477,2.7e-05,7.212125,0.053223,0.049011,7.406067,0.005989,0.004078,9.16696,0.031688,0.053497,"Mechanism_2"
"974","Serjania trifoliolata Radlk.",5.688039,0.005229,1.6e-05,7.015708,0.059243,0.029407,7.520033,0.016262,0.002447,8.799319,0.058966,0.032098,"Mechanism_2"
"975","Serjania tripleuria Ferrucci",5.688544,0.00271,7e-06,6.923502,0.071395,0.012253,7.450506,0.024303,0.00102,8.685861,0.121357,0.013374,"Mechanism_2"
"976","Serjania triquetra Radlk.",5.692799,0.001428,2e-06,7.075971,0.054282,0.002774,7.514497,0.008403,0.00024,8.835274,0.056217,0.003147,"Mechanism_2"
"977","Serjania trirostris Radlk.",5.697643,0.000839,1.1e-05,7.833657,0.106427,0.021005,7.132688,0.036668,0.001748,9.857248,0.112655,0.022927,"Mechanism_2"
"978","Serjania tristis Radlk.",5.690948,0.001273,2e-05,7.117882,0.032496,0.036758,7.339476,0.0284,0.003059,9.012147,0.045002,0.040123,"Mechanism_2"
"979","Serjania yucatanensis Standl.",5.699348,0.000536,6e-06,7.13585,0.069806,0.01131,7.493974,0.010534,0.000941,8.838036,0.069022,0.012346,"Mechanism_2"
"980","Thinouia compressa Radlk.",5.688734,0.004321,1.1e-05,6.930616,0.117843,0.021005,7.342008,0.042238,0.001748,8.881803,0.148589,0.022927,"Mechanism_2"
"981","Thinouia mucronata Radlk.",5.690518,0.002322,1.6e-05,7.223089,0.0373,0.029407,7.341673,0.038584,0.002447,9.00908,0.045902,0.032098,"Mechanism_2"
"982","Thinouia myriantha Triana & Planch.",5.697674,0.000518,2e-06,7.551277,0.066774,0.004456,7.346163,0.026043,0.000371,9.44438,0.067393,0.004863,"Mechanism_2"
"983","Thinouia obliqua Radlk.",5.693509,0.001201,5e-06,7.581363,0.111143,0.009802,7.193281,0.022681,0.000816,9.713169,0.102529,0.010699,"Mechanism_2"
"984","Thinouia restingae Ferrucci & Somner",5.690188,0.002027,4e-05,7.231018,0.079533,0.073516,7.17506,0.068454,0.006117,9.220012,0.095229,0.080246,"Mechanism_2"
"985","Thinouia scandens Triana & Planch.",5.69313,0.002918,2e-05,7.168009,0.077948,0.036758,7.196731,0.018634,0.003059,9.118271,0.04007,0.040123,"Mechanism_2"
"986","Thinouia ternata Radlk.",5.692034,0.005228,4e-05,7.19764,0.110903,0.073516,7.209503,0.020336,0.006117,9.318725,0.089072,0.080246,"Mechanism_2"
"987","Thinouia ventricosa Radlk.",5.693732,0.000505,4e-05,7.148939,0.106652,0.073516,7.364508,0.008866,0.006117,8.932122,0.006934,0.080246,"Mechanism_2"
"988","Urvillea chacoensis Hunz.",5.692352,0.001672,5e-06,6.678577,0.068969,0.008649,7.531498,0.01648,0.00072,8.188086,0.0895,0.009441,"Mechanism_2"
"989","Urvillea filipes Radlk.",5.695054,0.001309,5e-06,6.991414,0.070619,0.008649,7.459699,0.017604,0.00072,8.728499,0.08231,0.009441,"Mechanism_2"
"990","Urvillea intermedia Radlk.",5.690851,0.005403,4e-05,7.134403,0.064528,0.073516,7.206225,0.068947,0.006117,9.171738,0.075127,0.080246,"Mechanism_2"
"991","Urvillea laevis Radlk.",5.693711,0.000842,1e-06,6.931194,0.037996,0.002371,7.376304,0.012866,0.000197,8.79921,0.042345,0.002589,"Mechanism_2"
"992","Urvillea peruviana Ferrucci",5.675554,NA,8e-05,6.45677,NA,0.147033,7.192934,NA,0.012234,8.776167,NA,0.160492,"Mechanism_2"
"993","Urvillea rufescens Cambess.",5.689723,0.002493,8e-06,7.046394,0.079757,0.014703,7.25317,0.028428,0.001223,8.959357,0.097849,0.016049,"Mechanism_2"
"994","Urvillea stipitata Radlk.",5.695905,0.001821,9e-06,6.507147,0.081882,0.016337,7.345715,0.026671,0.001359,8.380333,0.087013,0.017832,"Mechanism_2"
"995","Urvillea stipularis Ferrucci",5.696254,NA,8e-05,7.059618,NA,0.147033,7.202661,NA,0.012234,9.077038,NA,0.160492,"Mechanism_2"
"996","Ampelocissus erdvendbergiana Planch.",5.69175,0.004781,9e-06,7.217409,0.06908,0.016337,7.47359,0.0253,0.001359,8.868503,0.086177,0.017832,"Mechanism_2"
"997","Ampelocissus robinsonii Planch.",5.677952,NA,8e-05,6.440947,NA,0.147033,7.315218,NA,0.012234,9.13594,NA,0.160492,"Mechanism_2"
"998","Ampelopsis denudata Planch.",5.696357,0.002193,4e-06,7.104164,0.069439,0.006683,7.519421,0.016356,0.000583,8.827519,0.071914,0.007642,"Mechanism_2"
"999","Cissus acreensis Lombardi",5.697597,0.000193,2.7e-05,7.912839,0.083562,0.049011,7.060735,0.005203,0.004078,10.035861,0.104586,0.053497,"Mechanism_2"
"1000","Cissus alata Jacq.",5.693828,0.001102,1e-06,7.357196,0.047267,0.001325,7.438091,0.011803,0.000111,9.127958,0.046622,0.001459,"Mechanism_2"
"1001","Cissus albida Cambess.",5.690908,0.001592,2e-06,6.928784,0.052477,0.003869,7.322852,0.021412,0.000322,8.770847,0.064234,0.004223,"Mechanism_2"
"1002","Cissus anisophylla Lombardi",5.683678,0.00361,7e-06,7.349904,0.177682,0.012253,7.088771,0.035842,0.00102,9.460882,0.153723,0.013374,"Mechanism_2"
"1003","Cissus apendiculata Lombardi",5.689515,NA,8e-05,7.748029,NA,0.147033,7.201916,NA,0.012234,9.5586,NA,0.160492,"Mechanism_2"
"1004","Cissus biformifolia Standl.",5.693545,0.001089,1e-06,7.644023,0.060465,0.002723,7.426172,0.012214,0.000231,9.381598,0.065035,0.003028,"Mechanism_2"
"1005","Cissus blanchetiana Planch.",5.693229,0.001165,4e-06,6.882473,0.086617,0.007002,7.30221,0.018313,0.000583,8.766617,0.100379,0.007642,"Mechanism_2"
"1006","Cissus bracteosa Lombardi",5.689515,NA,8e-05,7.124478,NA,0.147033,7.271704,NA,0.012234,9.277438,NA,0.160492,"Mechanism_2"
"1007","Cissus brevipes Morton & Standl.",5.695064,0.005212,4e-05,8.092836,0.260425,0.073516,7.392883,0.012005,0.006117,9.804928,0.07401,0.080246,"Mechanism_2"
"1008","Cissus cacuminis Standl.",5.683335,0.004326,9e-06,7.554716,0.124248,0.016337,7.436483,0.024412,0.001359,9.203519,0.182719,0.017832,"Mechanism_2"
"1009","Cissus camiriensis Lombardi",5.687513,0.003282,1.3e-05,6.71066,0.175255,0.024505,7.411697,0.038152,0.002039,8.72305,0.214416,0.026749,"Mechanism_2"
"1010","Cissus campestris Planch.",5.695806,0.000777,2e-06,7.242562,0.041089,0.003676,7.369598,0.011235,0.000306,9.105216,0.037813,0.004012,"Mechanism_2"
"1011","Cissus coccinea Mart. ex Planch.",5.702281,0.000668,4e-05,6.377347,0.125443,0.073516,7.495351,0.045271,0.006117,8.008787,0.05899,0.080246,"Mechanism_2"
"1012","Cissus colombiensis Lombardi",5.68616,0.007207,1.6e-05,7.86764,0.159056,0.029407,7.202468,0.047413,0.002447,9.962067,0.200434,0.032098,"Mechanism_2"
"1013","Cissus cucurbitina Standl.",5.687789,0.005741,2.7e-05,7.053181,0.236782,0.049011,7.465996,0.006358,0.004078,8.811029,0.088801,0.053497,"Mechanism_2"
"1014","Cissus duarteana Cambess.",5.696633,0.000851,3e-06,7.344079,0.05324,0.004743,7.38391,0.016351,0.000395,9.09991,0.062607,0.005177,"Mechanism_2"
"1015","Cissus flavifolia Lombardi",5.694994,0.001268,7e-06,7.784326,0.130275,0.013367,7.092928,0.011131,0.001112,9.991995,0.078814,0.01459,"Mechanism_2"
"1016","Cissus fuliginea Kunth",5.70016,0.000865,5e-06,7.705503,0.093075,0.009802,7.460211,0.017881,0.000874,9.426092,0.080911,0.011464,"Mechanism_2"
"1017","Cissus gossypiifolia Standl.",5.69778,0.001116,4e-06,7.213499,0.066131,0.007739,7.491225,0.010567,0.000644,8.930757,0.082912,0.008447,"Mechanism_2"
"1018","Cissus haematantha Miq.",5.700051,0.000901,1.3e-05,7.668981,0.115574,0.024505,7.370753,0.020423,0.002039,9.49457,0.088392,0.026749,"Mechanism_2"
"1019","Cissus longicymosa Lombardi",5.695917,0.00168,4e-05,7.901472,0.056056,0.073516,7.081733,0.028147,0.006117,10.036672,0.034108,0.080246,"Mechanism_2"
"1020","Cissus narinensis Lombardi",5.699437,0.002511,4e-05,8.490926,0.035821,0.073516,7.216211,0.154019,0.006117,10.314849,0.046822,0.080246,"Mechanism_2"
"1021","Cissus neei Croat",5.690904,0.002732,5e-06,7.961281,0.115656,0.009802,7.241647,0.035217,0.000816,9.888412,0.086984,0.010699,"Mechanism_2"
"1022","Cissus nicaraguensis Lombardi",5.697932,NA,8e-05,7.023759,NA,0.147033,7.517521,NA,0.012234,9.010425,NA,0.160492,"Mechanism_2"
"1023","Cissus nobilis Kuhlm.",5.691656,0.002118,8e-06,7.31649,0.067253,0.014703,7.230033,0.018511,0.001223,9.176831,0.083859,0.016049,"Mechanism_2"
"1024","Cissus obliqua Ruiz & Pav.",5.669468,0.002482,2e-06,7.232118,0.07539,0.002941,7.212181,0.022525,0.000245,9.170389,0.075883,0.00321,"Mechanism_2"
"1025","Cissus obovata Vahl",5.695164,0.003382,1.1e-05,7.234551,0.069366,0.021005,7.4897,0.021938,0.002039,8.962269,0.065834,0.026749,"Mechanism_2"
"1026","Cissus palmata Poir.",5.694943,0.001755,6e-06,7.188041,0.133241,0.01131,7.457858,0.029767,0.000941,8.866983,0.162141,0.012346,"Mechanism_2"
"1027","Cissus patellicalyx Lombardi",5.671776,NA,8e-05,8.169053,NA,0.147033,7.205635,NA,0.012234,10.067518,NA,0.160492,"Mechanism_2"
"1028","Cissus paullinifolia Vell.",5.697261,NA,8e-05,7.193686,NA,0.147033,7.26543,NA,0.012234,9.100414,NA,0.160492,"Mechanism_2"
"1029","Cissus peruviana Lombardi",5.694275,0.001374,3e-06,7.595845,0.081923,0.006393,7.203386,0.01913,0.000532,9.642212,0.075134,0.006978,"Mechanism_2"
"1030","Cissus picardae Urb.",5.703115,0.000501,4e-05,7.121695,0.048425,0.073516,7.570806,0.043013,0.006117,8.7287,0.027353,0.080246,"Mechanism_2"
"1031","Cissus pinnatifolia Lombardi",5.701279,NA,8e-05,7.399398,NA,0.147033,7.367077,NA,0.012234,9.330698,NA,0.160492,"Mechanism_2"
"1032","Cissus pseudofuliginea Lombardi",5.695189,0.001533,4e-06,8.065855,0.071039,0.008168,7.296427,0.028563,0.00068,9.909646,0.068042,0.008916,"Mechanism_2"
"1033","Cissus pseudoverticillata Lombardi",5.694935,0.002692,7e-06,7.442119,0.067595,0.013367,7.235369,0.035063,0.001112,9.523215,0.072487,0.01459,"Mechanism_2"
"1034","Cissus serrulatifolia L.O.Williams",5.690719,0.003731,1.3e-05,8.005022,0.108552,0.024505,7.357664,0.036569,0.002039,9.923728,0.087299,0.026749,"Mechanism_2"
"1035","Cissus spinosa Cambess.",5.699177,0.00052,2e-06,7.356354,0.04464,0.003001,7.360262,0.01372,0.00025,9.199026,0.056081,0.003275,"Mechanism_2"
"1036","Cissus stipulata Vell.",5.693645,0.002214,1.1e-05,7.315958,0.088548,0.021005,7.223667,0.027354,0.001748,9.27221,0.084941,0.022927,"Mechanism_2"
"1037","Cissus surinamensis Desc.",5.68999,0.002194,6e-06,7.24184,0.127345,0.010502,7.30975,0.028514,0.000874,9.345305,0.15045,0.011464,"Mechanism_2"
"1038","Cissus tiliacea Kunth",5.686692,0.002195,3e-06,6.849749,0.077054,0.005251,7.499356,0.008781,0.000437,8.616927,0.082768,0.005732,"Mechanism_2"
"1039","Cissus trianae Planch.",5.668645,0.001663,2e-06,7.582785,0.070928,0.002883,7.238811,0.017519,0.00024,9.387572,0.065184,0.003147,"Mechanism_2"
"1040","Cissus ursina Lombardi",5.695862,0.000565,1.3e-05,8.092212,0.182605,0.024505,7.127981,0.035453,0.002039,10.227872,0.116979,0.026749,"Mechanism_2"
"1041","Cissus venezuelensis Steyerm.",5.681707,NA,8e-05,8.122371,NA,0.147033,7.275865,NA,0.012234,9.412791,NA,0.160492,"Mechanism_2"
"1042","Cissus wrightiana Planch.",5.697427,0.002181,4e-05,7.34562,0.037747,0.073516,7.495899,0.061052,0.006117,8.894209,0.137841,0.080246,"Mechanism_2"
"1043","Vitis bourgaeana Planch.",5.685325,0.002228,2e-06,7.236768,0.069883,0.003267,7.454127,0.012353,0.000272,8.98938,0.07074,0.003566,"Mechanism_2"
"1044","Vitis tiliifolia Humb. & Bonpl. ex Roem. & Schult.",5.687212,0.001269,1e-06,7.271689,0.040113,0.001374,7.462334,0.007689,0.000114,9.009405,0.04347,0.0015,"Mechanism_2"
