"","Family","Genus","Species","CM","taxized_names"
"6108","Fabaceae","Schnella","Schnella uleana",2,"Schnella uleana (Harms) Wunderlin Wunderlin (Harms)"
"6109","Fabaceae","Schnella","Schnella umbriana",2,"Schnella umbriana Britton & Killip"
"6110","Fabaceae","Schnella","Schnella vestita",2,"Schnella vestita Benth."
"6111","Fabaceae","Schnella","Schnella vulpina",2,"Schnella vulpina (Rusby) Trethowan & R.Clark Trethowan & R.Clark (Rusby)"
"6112","Fabaceae","Senegalia","Senegalia alemquerensis",3,"Senegalia alemquerensis (Huber) Seigler & Ebinger Seigler & Ebinger (Huber)"
"6113","Fabaceae","Senegalia","Senegalia altiscandens",2,"Senegalia altiscandens (Ducke) Seigler & Ebinger Seigler & Ebinger (Ducke)"
"6114","Fabaceae","Senegalia","Senegalia amazonica",3,"Senegalia amazonica (Benth.) Seigler & Ebinger Seigler & Ebinger (Benth.)"
"6115","Fabaceae","Senegalia","Senegalia amorimii",3,"Senegalia amorimii M.J.F.Barros & M.P.Lima"
"6116","Fabaceae","Senegalia","Senegalia bonariensis",3,"Senegalia bonariensis (Gillies ex Hook. & Arn.) Seigler & Ebinger Seigler & Ebinger (Gillies ex Hook. & Arn.)"
"6117","Fabaceae","Senegalia","Senegalia grandistipula",3,"Senegalia grandistipula (Benth.) Seigler & Ebinger Seigler & Ebinger (Benth.)"
"6118","Fabaceae","Senegalia","Senegalia hayesii",3,"Senegalia hayesii (Benth.) Britton & Rose Britton & Rose (Benth.)"
"6119","Fabaceae","Senegalia","Senegalia hoehnei",3,"Senegalia hoehnei Seigler, M.P.Lima, M.J.F.Barros & Ebinger"
"6120","Fabaceae","Senegalia","Senegalia kuhlmannii",3,"Senegalia kuhlmannii (Ducke) Seigler & Ebinger Seigler & Ebinger (Ducke)"
"6121","Fabaceae","Senegalia","Senegalia lacerans",2,"Senegalia lacerans (Benth.) Seigler & Ebinger Seigler & Ebinger (Benth.)"
"6122","Fabaceae","Senegalia","Senegalia langsdorffii",3,"Senegalia langsdorffii (Benth.) Bocage & L.P.Queiroz Bocage & L.P.Queiroz (Benth.)"
"6123","Fabaceae","Senegalia","Senegalia limae",3,"Senegalia limae (Bocage & Miotto) L.P.Queiroz L.P.Queiroz (Bocage & Miotto)"
"6124","Fabaceae","Senegalia","Senegalia lowei",3,"Senegalia lowei (L.Rico) Seigler & Ebinger Seigler & Ebinger (L.Rico)"
"6125","Fabaceae","Senegalia","Senegalia martiusiana",3,"Senegalia martiusiana (Steud.) Bocage & L.P.Queiroz Bocage & L.P.Queiroz (Steud.)"
"6126","Fabaceae","Senegalia","Senegalia mattogrossensis",3,"Senegalia mattogrossensis (Malme) Seigler & Ebinger Seigler & Ebinger (Malme)"
"6127","Fabaceae","Senegalia","Senegalia miersii",3,"Senegalia miersii (Benth.) Seigler & Ebinger Seigler & Ebinger (Benth.)"
"6128","Fabaceae","Senegalia","Senegalia monacantha",3,"Senegalia monacantha (Willd.) Bocage & L.P.Queiroz Bocage & L.P.Queiroz (Willd.)"
"6129","Fabaceae","Senegalia","Senegalia multipinnata",3,"Senegalia multipinnata (Ducke) Seigler & Ebinger Seigler & Ebinger (Ducke)"
"6130","Fabaceae","Senegalia","Senegalia pedicellata",3,"Senegalia pedicellata (Benth.) Seigler & Ebinger Seigler & Ebinger (Benth.)"
"6131","Fabaceae","Senegalia","Senegalia piptadenioides",2,"Senegalia piptadenioides (G.P.Lewis) Seigler & Ebinger Seigler & Ebinger (G.P.Lewis)"
"6132","Fabaceae","Senegalia","Senegalia pteridifolia",2,"Senegalia pteridifolia (Benth.) Seigler & Ebinger Seigler & Ebinger (Benth.)"
"6133","Fabaceae","Senegalia","Senegalia riparia",3,"Senegalia riparia (Kunth) Britton & Rose Britton & Rose (Kunth)"
"6134","Fabaceae","Senegalia","Senegalia rostrata",3,"Senegalia rostrata (Humb. & Bonpl. ex Willd.) Seigler & Ebinger Seigler & Ebinger (Humb. & Bonpl. ex Willd.)"
"6135","Fabaceae","Senegalia","Senegalia serra",2,"Senegalia serra (Benth.) Seigler & Ebinger Seigler & Ebinger (Benth.)"
"6136","Fabaceae","Senegalia","Senegalia tenuifolia",3,"Senegalia tenuifolia (L.) Britton & Rose Britton & Rose (L.)"
"6137","Fabaceae","Senegalia","Senegalia tucumanensis",3,"Senegalia tucumanensis (Griseb.) Seigler & Ebinger Seigler & Ebinger (Griseb.)"
"6138","Fabaceae","Senegalia","Senegalia velutina",3,"Senegalia velutina (DC.) Seigler & Ebinger Seigler & Ebinger (DC.)"
"6139","Fabaceae","Senegalia","Senegalia vogeliana",5,"Senegalia vogeliana (Steud.) Britton & Rose Britton & Rose (Steud.)"
"6140","Fabaceae","Senegalia","Senegalia westiana",3,"Senegalia westiana (DC.) Britton & Rose Britton & Rose (DC.)"
"6141","Fabaceae","Senna","Senna acuparata",3,"Senna acuparata H.S.Irwin & Barneby"
"6142","Fabaceae","Senna","Senna affinis",3,"Senna affinis (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)"
"6143","Fabaceae","Senna","Senna angulata",3,"Senna angulata (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)"
"6144","Fabaceae","Senna","Senna bicapsularis",3,"Senna bicapsularis (L.) Roxb. Roxb. (L.)"
"6145","Fabaceae","Senna","Senna cornigera",3,"Senna cornigera H.S.Irwin & Barneby"
"6146","Fabaceae","Senna","Senna cuatrecasasii",3,"Senna cuatrecasasii H.S.Irwin & Barneby"
"6147","Fabaceae","Senna","Senna georgica",3,"Senna georgica H.S.Irwin & Barneby"
"6148","Fabaceae","Senna","Senna insularis",3,"Senna insularis (Britton & Rose) H.S.Irwin & Barneby H.S.Irwin & Barneby (Britton & Rose)"
"6149","Fabaceae","Senna","Senna latifolia",3,"Senna latifolia (G.Mey.) H.S.Irwin & Barneby H.S.Irwin & Barneby (G.Mey.)"
"6150","Fabaceae","Senna","Senna macrophylla",3,"Senna macrophylla (Kunth) H.S.Irwin & Barneby H.S.Irwin & Barneby (Kunth)"
"6151","Fabaceae","Senna","Senna nitida",3,"Senna nitida (Rich.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Rich.)"
"6152","Fabaceae","Senna","Senna papillosa",3,"Senna papillosa (Britton & Rose) H.S.Irwin & Barneby H.S.Irwin & Barneby (Britton & Rose)"
"6153","Fabaceae","Senna","Senna pendula",3,"Senna pendula (Humb. & Bonpl. ex Willd.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Humb. & Bonpl. ex Willd.)"
"6154","Fabaceae","Senna","Senna peralteana",3,"Senna peralteana (Kunth) H.S.Irwin & Barneby H.S.Irwin & Barneby (Kunth)"
"6155","Fabaceae","Senna","Senna pilifera",3,"Senna pilifera (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)"
"6156","Fabaceae","Senna","Senna pistaciifolia",3,"Senna pistaciifolia (Kunth) H.S.Irwin & Barneby H.S.Irwin & Barneby (Kunth)"
"6157","Fabaceae","Senna","Senna quinquangulata",3,"Senna quinquangulata (Rich.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Rich.)"
"6158","Fabaceae","Senna","Senna ruiziana",3,"Senna ruiziana (G.Don) H.S.Irwin & Barneby H.S.Irwin & Barneby (G.Don)"
"6159","Fabaceae","Senna","Senna rupununiensis",3,"Senna rupununiensis H.S.Irwin & Barneby"
"6160","Fabaceae","Senna","Senna scandens",3,"Senna scandens (G.Don) H.S.Irwin & Barneby H.S.Irwin & Barneby (G.Don)"
"6161","Fabaceae","Senna","Senna spinescens",3,"Senna spinescens (Hoffmanns. ex Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Hoffmanns. ex Vogel)"
"6162","Fabaceae","Senna","Senna splendida",3,"Senna splendida (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)"
"6163","Fabaceae","Senna","Senna subtrijuga",3,"Senna subtrijuga H.S.Irwin & Barneby"
"6164","Fabaceae","Senna","Senna tapajozensis",3,"Senna tapajozensis (Ducke) H.S.Irwin & Barneby H.S.Irwin & Barneby (Ducke)"
"6165","Fabaceae","Senna","Senna uncata",3,"Senna uncata H.S.Irwin & Barneby"
"6166","Fabaceae","Senna","Senna undulata",3,"Senna undulata (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)"
"6167","Fabaceae","Senna","Senna viminea",3,"Senna viminea (L.) H.S.Irwin & Barneby H.S.Irwin & Barneby (L.)"
"6168","Fabaceae","Shuteria","Shuteria vestita",1,"Shuteria vestita Wight & Arn."
